NAME,B19113A_001E,state,county,year
"Hubbard County, Minnesota",66647.0,27,057,2018
"Isanti County, Minnesota",80660.0,27,059,2018
"Martin County, Minnesota",68973.0,27,091,2018
"Mower County, Minnesota",72059.0,27,099,2018
"Pine County, Minnesota",61185.0,27,115,2018
"Olmsted County, Minnesota",98472.0,27,109,2018
"Wadena County, Minnesota",54820.0,27,159,2018
"Benton County, Minnesota",72290.0,27,009,2018
"Freeborn County, Minnesota",63462.0,27,047,2018
"McLeod County, Minnesota",78512.0,27,085,2018
"Pope County, Minnesota",74838.0,27,121,2018
"Stevens County, Minnesota",81319.0,27,149,2018
"Swift County, Minnesota",66506.0,27,151,2018
"Holmes County, Mississippi",65526.0,28,051,2018
"Amite County, Mississippi",61323.0,28,005,2018
"Calhoun County, Mississippi",48953.0,28,013,2018
"Tishomingo County, Mississippi",47900.0,28,141,2018
"Wayne County, Mississippi",73301.0,28,153,2018
"Austin County, Texas",88317.0,48,015,2018
"Kenedy County, Texas",40313.0,48,261,2018
"Nueces County, Texas",66151.0,48,355,2018
"Colorado County, Texas",64518.0,48,089,2018
"San Patricio County, Texas",62490.0,48,409,2018
"Rains County, Texas",64722.0,48,379,2018
"Randall County, Texas",84020.0,48,381,2018
"Real County, Texas",49922.0,48,385,2018
"San Saba County, Texas",56721.0,48,411,2018
"Schleicher County, Texas",71630.0,48,413,2018
"Sterling County, Texas",68429.0,48,431,2018
"Zavala County, Texas",34194.0,48,507,2018
"Calhoun County, Texas",69958.0,48,057,2018
"Carson County, Texas",87045.0,48,065,2018
"Foard County, Texas",54583.0,48,155,2018
"Freestone County, Texas",68500.0,48,161,2018
"Goliad County, Texas",87359.0,48,175,2018
"Hamilton County, Texas",65977.0,48,193,2018
"Hardeman County, Texas",54890.0,48,197,2018
"Mitchell County, Texas",76413.0,48,335,2018
"Briscoe County, Texas",55163.0,48,045,2018
"Lavaca County, Texas",73226.0,48,285,2018
"Terry County, Texas",55567.0,48,445,2018
"Jeff Davis County, Texas",66538.0,48,243,2018
"Webb County, Texas",45898.0,48,479,2018
"Jim Hogg County, Texas",43396.0,48,247,2018
"Montgomery County, Texas",92462.0,48,339,2018
"Dallam County, Texas",64342.0,48,111,2018
"Armstrong County, Texas",76176.0,48,011,2018
"Castro County, Texas",54643.0,48,069,2018
"Kleberg County, Texas",52684.0,48,273,2018
"Willacy County, Texas",33578.0,48,489,2018
"Crosby County, Texas",48287.0,48,107,2018
"Fisher County, Texas",66146.0,48,151,2018
"Duval County, Texas",48772.0,48,131,2018
"Blanco County, Texas",72196.0,48,031,2018
"Jasper County, Texas",67922.0,48,241,2018
"Kinney County, Texas",54333.0,48,271,2018
"Deaf Smith County, Texas",64095.0,48,117,2018
"Galveston County, Texas",92029.0,48,167,2018
"La Salle County, Texas",53487.0,48,283,2018
"Roberts County, Texas",79688.0,48,393,2018
"Tyler County, Texas",58548.0,48,457,2018
"Wheeler County, Texas",66513.0,48,483,2018
"Bowie County, Texas",68409.0,48,037,2018
"Brewster County, Texas",60000.0,48,043,2018
"Kent County, Texas",85000.0,48,263,2018
"Smith County, Texas",71063.0,48,423,2018
"Crockett County, Texas",91250.0,48,105,2018
"Hardin County, Texas",75089.0,48,199,2018
"Howard County, Texas",69604.0,48,227,2018
"Leon County, Texas",63412.0,48,289,2018
"Montague County, Texas",57700.0,48,337,2018
"Panola County, Texas",61520.0,48,365,2018
"Millard County, Utah",70844.0,49,027,2018
"Washington County, Utah",66541.0,49,053,2018
"Kane County, Utah",68929.0,49,025,2018
"Grand County, Utah",60741.0,49,019,2018
"Rich County, Utah",64125.0,49,033,2018
"Wasatch County, Utah",91852.0,49,051,2018
"Box Elder County, Utah",67302.0,49,003,2018
"Iron County, Utah",60721.0,49,021,2018
"Sevier County, Utah",61031.0,49,041,2018
"Weber County, Utah",76085.0,49,057,2018
"Duchesne County, Utah",72151.0,49,013,2018
"San Juan County, Utah",73254.0,49,037,2018
"Salt Lake County, Utah",88592.0,49,035,2018
"Uintah County, Utah",76422.0,49,047,2018
"Daggett County, Utah",96333.0,49,009,2018
"Davis County, Utah",89889.0,49,011,2018
"Wayne County, Utah",59107.0,49,055,2018
"Carbon County, Utah",62571.0,49,007,2018
"Emery County, Utah",66554.0,49,015,2018
"Morgan County, Utah",95761.0,49,029,2018
"Cache County, Utah",68149.0,49,005,2018
"Garfield County, Utah",64728.0,49,017,2018
"Juab County, Utah",65582.0,49,023,2018
"Rutland County, Vermont",71458.0,50,021,2018
"Orleans County, Vermont",59379.0,50,019,2018
"Grand Isle County, Vermont",87656.0,50,013,2018
"Orange County, Vermont",72870.0,50,017,2018
"Chittenden County, Vermont",95276.0,50,007,2018
"Lamoille County, Vermont",72046.0,50,015,2018
"Windsor County, Vermont",76025.0,50,027,2018
"Caledonia County, Vermont",65037.0,50,005,2018
"Tazewell County, Virginia",53998.0,51,185,2018
"Windham County, Vermont",71325.0,50,025,2018
"Addison County, Vermont",80139.0,50,001,2018
"Washington County, Vermont",79340.0,50,023,2018
"Falls Church city, Virginia",193750.0,51,610,2018
"Manassas Park city, Virginia",76683.0,51,685,2018
"Poquoson city, Virginia",111135.0,51,735,2018
"Sussex County, Virginia",72766.0,51,183,2018
"Waynesboro city, Virginia",64451.0,51,820,2018
"Roanoke city, Virginia",62668.0,51,770,2018
"Salem city, Virginia",76129.0,51,775,2018
"Norfolk city, Virginia",77686.0,51,710,2018
"Charlotte County, Virginia",51688.0,51,037,2018
"Fairfax County, Virginia",156845.0,51,059,2018
"Greensville County, Virginia",61567.0,51,081,2018
"James City County, Virginia",106912.0,51,095,2018
"Russell County, Virginia",50434.0,51,167,2018
"Smyth County, Virginia",52005.0,51,173,2018
"Lexington city, Virginia",73389.0,51,678,2018
"Campbell County, Virginia",67896.0,51,031,2018
"Henry County, Virginia",49230.0,51,089,2018
"King George County, Virginia",99648.0,51,099,2018
"Lancaster County, Virginia",78788.0,51,103,2018
"Lee County, Virginia",47818.0,51,105,2018
"Mathews County, Virginia",80893.0,51,115,2018
"Middlesex County, Virginia",68403.0,51,119,2018
"Prince George County, Virginia",93281.0,51,149,2018
"Rockingham County, Virginia",69047.0,51,165,2018
"Scott County, Virginia",51494.0,51,169,2018
"Surry County, Virginia",73406.0,51,181,2018
"Appomattox County, Virginia",72742.0,51,011,2018
"Franklin County, Virginia",66223.0,51,067,2018
"King and Queen County, Virginia",67000.0,51,097,2018
"Montgomery County, Virginia",81611.0,51,121,2018
"New Kent County, Virginia",93971.0,51,127,2018
"Cumberland County, Virginia",73111.0,51,049,2018
"Goochland County, Virginia",110727.0,51,075,2018
"Halifax County, Virginia",64674.0,51,083,2018
"Madison County, Virginia",65101.0,51,113,2018
"Prince William County, Virginia",124350.0,51,153,2018
"Southampton County, Virginia",75354.0,51,175,2018
"Highland County, Virginia",54922.0,51,091,2018
"Brunswick County, Virginia",66473.0,51,025,2018
"Caroline County, Virginia",78793.0,51,033,2018
"Gloucester County, Virginia",82788.0,51,073,2018
"Northampton County, Virginia",64702.0,51,131,2018
"Patrick County, Virginia",55875.0,51,141,2018
"Powhatan County, Virginia",95980.0,51,145,2018
"Rockbridge County, Virginia",63952.0,51,163,2018
"Shenandoah County, Virginia",67363.0,51,171,2018
"Fauquier County, Virginia",121342.0,51,061,2018
"Charles City County, Virginia",85208.0,51,036,2018
"Culpeper County, Virginia",91056.0,51,047,2018
"Dinwiddie County, Virginia",69912.0,51,053,2018
"Greene County, Virginia",75392.0,51,079,2018
"Hanover County, Virginia",104775.0,51,085,2018
"Lunenburg County, Virginia",54304.0,51,111,2018
"Orange County, Virginia",80620.0,51,137,2018
"Harrisonburg city, Virginia",61830.0,51,660,2018
"Emporia city, Virginia",57589.0,51,595,2018
"Wythe County, Virginia",59046.0,51,197,2018
"Chesapeake city, Virginia",95000.0,51,550,2018
"Albemarle County, Virginia",102717.0,51,003,2018
"Bedford County, Virginia",74007.0,51,019,2018
"Botetourt County, Virginia",84532.0,51,023,2018
"Wise County, Virginia",47490.0,51,195,2018
"Bristol city, Virginia",51927.0,51,520,2018
"Portsmouth city, Virginia",74919.0,51,740,2018
"Williamsburg city, Virginia",95125.0,51,830,2018
"Alleghany County, Virginia",62031.0,51,005,2018
"Carroll County, Virginia",55574.0,51,035,2018
"Washington County, Virginia",60994.0,51,191,2018
"Northumberland County, Virginia",75493.0,51,133,2018
"Page County, Virginia",58450.0,51,139,2018
"Warren County, Virginia",83344.0,51,187,2018
"Alexandria city, Virginia",160844.0,51,510,2018
"Fredericksburg city, Virginia",99107.0,51,630,2018
"Hampton city, Virginia",76280.0,51,650,2018
"Arlington County, Virginia",178268.0,51,013,2018
"Hopewell city, Virginia",56618.0,51,670,2018
"Buchanan County, Virginia",38903.0,51,027,2018
"Frederick County, Virginia",84853.0,51,069,2018
"Stafford County, Virginia",123480.0,51,179,2018
"York County, Virginia",107870.0,51,199,2018
"Richmond city, Virginia",99260.0,51,760,2018
"Nelson County, Virginia",78449.0,51,125,2018
"Pittsylvania County, Virginia",57896.0,51,143,2018
"Norton city, Virginia",48942.0,51,720,2018
"Fluvanna County, Virginia",88663.0,51,065,2018
"Amelia County, Virginia",79109.0,51,007,2018
"Winchester city, Virginia",69314.0,51,840,2018
"Accomack County, Virginia",60502.0,51,001,2018
"Floyd County, Virginia",61059.0,51,063,2018
"Grayson County, Virginia",46834.0,51,077,2018
"Nottoway County, Virginia",60305.0,51,135,2018
"Harrison County, West Virginia",67383.0,54,033,2018
"Ohio County, West Virginia",69267.0,54,069,2018
"Calhoun County, West Virginia",44981.0,54,013,2018
"Morgan County, West Virginia",60306.0,54,065,2018
"Raleigh County, West Virginia",53584.0,54,081,2018
"Braxton County, West Virginia",53785.0,54,007,2018
"Barbour County, West Virginia",49540.0,54,001,2018
"McDowell County, West Virginia",31864.0,54,047,2018
"Wayne County, West Virginia",52918.0,54,099,2018
"Wyoming County, West Virginia",50138.0,54,109,2018
"Jackson County, West Virginia",60236.0,54,035,2018
"Mercer County, West Virginia",52472.0,54,055,2018
"Upshur County, West Virginia",52462.0,54,097,2018
"Webster County, West Virginia",41938.0,54,101,2018
"Berkeley County, West Virginia",73971.0,54,003,2018
"Fayette County, West Virginia",50402.0,54,019,2018
"Grant County, West Virginia",53963.0,54,023,2018
"Hampshire County, West Virginia",50180.0,54,027,2018
"Summers County, West Virginia",45702.0,54,089,2018
"Brooke County, West Virginia",63670.0,54,009,2018
"Doddridge County, West Virginia",59987.0,54,017,2018
"Mineral County, West Virginia",59147.0,54,057,2018
"Greenbrier County, West Virginia",51337.0,54,025,2018
"Hardy County, West Virginia",54519.0,54,031,2018
"Marion County, West Virginia",62922.0,54,049,2018
"Mingo County, West Virginia",41522.0,54,059,2018
"Hancock County, West Virginia",56935.0,54,029,2018
"Lewis County, West Virginia",50647.0,54,041,2018
"Nicholas County, West Virginia",49782.0,54,067,2018
"Pocahontas County, West Virginia",53828.0,54,075,2018
"Tyler County, West Virginia",56053.0,54,095,2018
"Randolph County, West Virginia",54988.0,54,083,2018
"Taylor County, West Virginia",59627.0,54,091,2018
"Wirt County, West Virginia",50502.0,54,105,2018
"Clay County, West Virginia",45278.0,54,015,2018
"Gilmer County, West Virginia",53250.0,54,021,2018
"Monongalia County, West Virginia",75878.0,54,061,2018
"Monroe County, West Virginia",48964.0,54,063,2018
"Wetzel County, West Virginia",52896.0,54,103,2018
"Cabell County, West Virginia",57045.0,54,011,2018
"Kanawha County, West Virginia",61750.0,54,039,2018
"Pendleton County, West Virginia",49276.0,54,071,2018
"Preston County, West Virginia",60347.0,54,077,2018
"Kitsap County, Washington",87539.0,53,035,2018
"King County, Washington",121561.0,53,033,2018
"Pend Oreille County, Washington",54843.0,53,051,2018
"San Juan County, Washington",77557.0,53,055,2018
"Whitman County, Washington",71978.0,53,075,2018
"Yakima County, Washington",58690.0,53,077,2018
"Cowlitz County, Washington",66077.0,53,015,2018
"Ferry County, Washington",53852.0,53,019,2018
"Lewis County, Washington",64098.0,53,041,2018
"Grays Harbor County, Washington",60648.0,53,027,2018
"Island County, Washington",77649.0,53,029,2018
"Wahkiakum County, Washington",62824.0,53,069,2018
"Franklin County, Washington",72816.0,53,021,2018
"Grant County, Washington",70177.0,53,025,2018
"Whatcom County, Washington",78035.0,53,073,2018
"Okanogan County, Washington",54751.0,53,047,2018
"Kittitas County, Washington",73815.0,53,037,2018
"Benton County, Washington",81699.0,53,005,2018
"Columbia County, Washington",67363.0,53,013,2018
"Asotin County, Washington",61690.0,53,003,2018
"Garfield County, Washington",64250.0,53,023,2018
"Mason County, Washington",70242.0,53,045,2018
"Stevens County, Washington",62038.0,53,065,2018
"Spokane County, Washington",72755.0,53,063,2018
"Chelan County, Washington",69568.0,53,007,2018
"Rock County, Wisconsin",70571.0,55,105,2018
"Waushara County, Wisconsin",64232.0,55,137,2018
"Adams County, Wisconsin",53532.0,55,001,2018
"Bayfield County, Wisconsin",64145.0,55,007,2018
"Lafayette County, Wisconsin",68689.0,55,065,2018
"Monroe County, Wisconsin",69239.0,55,081,2018
"Pierce County, Wisconsin",86835.0,55,093,2018
"Wood County, Wisconsin",69779.0,55,141,2018
"Ashland County, Wisconsin",60760.0,55,003,2018
"Calumet County, Wisconsin",86620.0,55,015,2018
"Florence County, Wisconsin",60164.0,55,037,2018
"Clark County, Wisconsin",62264.0,55,019,2018
"Jefferson County, Wisconsin",75895.0,55,055,2018
"Kenosha County, Wisconsin",79332.0,55,059,2018
"Iron County, Wisconsin",55528.0,55,051,2018
"St. Croix County, Wisconsin",95444.0,55,109,2018
"Oconto County, Wisconsin",67923.0,55,083,2018
"Lincoln County, Wisconsin",70064.0,55,069,2018
"Waupaca County, Wisconsin",71825.0,55,135,2018
"Barron County, Wisconsin",64085.0,55,005,2018
"Sawyer County, Wisconsin",62065.0,55,113,2018
"Green Lake County, Wisconsin",68808.0,55,047,2018
"Marquette County, Wisconsin",60643.0,55,077,2018
"Marinette County, Wisconsin",58681.0,55,075,2018
"Racine County, Wisconsin",81397.0,55,101,2018
"Winnebago County, Wisconsin",75871.0,55,139,2018
"Forest County, Wisconsin",58393.0,55,041,2018
"Grant County, Wisconsin",67584.0,55,043,2018
"Rusk County, Wisconsin",54625.0,55,107,2018
"Sheboygan County, Wisconsin",73584.0,55,117,2018
"Langlade County, Wisconsin",61452.0,55,067,2018
"Outagamie County, Wisconsin",81857.0,55,087,2018
"Vernon County, Wisconsin",63902.0,55,123,2018
"Columbia County, Wisconsin",79765.0,55,021,2018
"Kewaunee County, Wisconsin",77772.0,55,061,2018
"Brown County, Wisconsin",81255.0,55,009,2018
"Marathon County, Wisconsin",75338.0,55,073,2018
"Oneida County, Wisconsin",69980.0,55,085,2018
"Trempealeau County, Wisconsin",71847.0,55,121,2018
"Washburn County, Wisconsin",63865.0,55,129,2018
"Dodge County, Wisconsin",73557.0,55,027,2018
"Walworth County, Wisconsin",75896.0,55,127,2018
"Crawford County, Wisconsin",63107.0,55,023,2018
"Manitowoc County, Wisconsin",70131.0,55,071,2018
"Sauk County, Wisconsin",71962.0,55,111,2018
"Burnett County, Wisconsin",60330.0,55,013,2018
"Chippewa County, Wisconsin",70899.0,55,017,2018
"Door County, Wisconsin",71803.0,55,029,2018
"Douglas County, Wisconsin",68190.0,55,031,2018
"Jackson County, Wisconsin",67956.0,55,053,2018
"Iowa County, Wisconsin",77938.0,55,049,2018
"Ozaukee County, Wisconsin",102184.0,55,089,2018
"Richland County, Wisconsin",63316.0,55,103,2018
"Campbell County, Wyoming",88477.0,56,005,2018
"Johnson County, Wyoming",80223.0,56,019,2018
"Natrona County, Wyoming",75290.0,56,025,2018
"Converse County, Wyoming",84078.0,56,009,2018
"Niobrara County, Wyoming",47083.0,56,027,2018
"Teton County, Wyoming",116238.0,56,039,2018
"Sweetwater County, Wyoming",86186.0,56,037,2018
"Platte County, Wyoming",65682.0,56,031,2018
"Park County, Wyoming",74437.0,56,029,2018
"Sheridan County, Wyoming",78163.0,56,033,2018
"Big Horn County, Wyoming",64353.0,56,003,2018
"Crook County, Wyoming",76354.0,56,011,2018
"Albany County, Wyoming",79194.0,56,001,2018
"Carbon County, Wyoming",73739.0,56,007,2018
"Goshen County, Wyoming",66063.0,56,015,2018
"Uinta County, Wyoming",72281.0,56,041,2018
"Washakie County, Wyoming",67076.0,56,043,2018
"Hot Springs County, Wyoming",69189.0,56,017,2018
"Fremont County, Wyoming",71688.0,56,013,2018
"Sublette County, Wyoming",89226.0,56,035,2018
"Weston County, Wyoming",77865.0,56,045,2018
"Hatillo Municipio, Puerto Rico",21798.0,72,065,2018
"Humacao Municipio, Puerto Rico",24796.0,72,069,2018
"Morovis Municipio, Puerto Rico",22113.0,72,101,2018
"Mayagüez Municipio, Puerto Rico",27508.0,72,097,2018
"Trujillo Alto Municipio, Puerto Rico",39066.0,72,139,2018
"Quebradillas Municipio, Puerto Rico",21663.0,72,115,2018
"Moca Municipio, Puerto Rico",18658.0,72,099,2018
"Culebra Municipio, Puerto Rico",26667.0,72,049,2018
"Salinas Municipio, Puerto Rico",20315.0,72,123,2018
"Barceloneta Municipio, Puerto Rico",20245.0,72,017,2018
"Yauco Municipio, Puerto Rico",21348.0,72,153,2018
"Guaynabo Municipio, Puerto Rico",48925.0,72,061,2018
"Cabo Rojo Municipio, Puerto Rico",22748.0,72,023,2018
"Fajardo Municipio, Puerto Rico",22796.0,72,053,2018
"Patillas Municipio, Puerto Rico",18621.0,72,109,2018
"Rincón Municipio, Puerto Rico",26437.0,72,117,2018
"Aguas Buenas Municipio, Puerto Rico",17338.0,72,007,2018
"Bayamón Municipio, Puerto Rico",32002.0,72,021,2018
"Cayey Municipio, Puerto Rico",24987.0,72,035,2018
"Maunabo Municipio, Puerto Rico",22561.0,72,095,2018
"Peñuelas Municipio, Puerto Rico",20836.0,72,111,2018
