NAME,B19301A_001E,state,county,year,B19301B_001E,B19301C_001E,B19301D_001E,B19301E_001E,B19301F_001E,B19301G_001E,B19301H_001E,B19301I_001E,B19301_001E
"Prairie County, Montana",24916.0,30,79,2009,,,,,,,25044.0,,24813.0
"Ravalli County, Montana",22537.0,30,81,2009,,10859.0,12754.0,,19036.0,11029.0,22740.0,13140.0,22157.0
"Richland County, Montana",24141.0,30,83,2009,,16987.0,,,22280.0,18997.0,24303.0,19978.0,23912.0
"Roosevelt County, Montana",24617.0,30,85,2009,,11751.0,12646.0,,24786.0,10156.0,24685.0,9113.0,16320.0
"Rosebud County, Montana",25592.0,30,87,2009,12595.0,8972.0,3878.0,,,11180.0,26320.0,2437.0,19169.0
"Sanders County, Montana",18055.0,30,89,2009,3022.0,16700.0,9491.0,,18050.0,9047.0,18256.0,5968.0,17759.0
"Sheridan County, Montana",25545.0,30,91,2009,,12784.0,,,19355.0,23095.0,25508.0,33156.0,25050.0
"Silver Bow County, Montana",21441.0,30,93,2009,15904.0,10398.0,11386.0,,13052.0,10748.0,21703.0,10810.0,20914.0
"Stillwater County, Montana",26932.0,30,95,2009,329.0,6878.0,3675.0,3735.0,6011.0,18342.0,26935.0,15166.0,26194.0
"Sweet Grass County, Montana",20588.0,30,97,2009,,21017.0,,,46354.0,14523.0,21078.0,13089.0,20672.0
"Teton County, Montana",20726.0,30,99,2009,,13390.0,,,21492.0,23321.0,20755.0,19743.0,20544.0
"Toole County, Montana",19802.0,30,101,2009,457.0,12638.0,,,5674.0,,19813.0,10074.0,19271.0
"Treasure County, Montana",20835.0,30,103,2009,,,17383.0,,,6133.0,21000.0,16089.0,20446.0
"Valley County, Montana",25200.0,30,105,2009,,11797.0,,,,5230.0,25229.0,24890.0,23246.0
"Wheatland County, Montana",22068.0,30,107,2009,,21127.0,,,,,22068.0,,21912.0
"Wibaux County, Montana",21118.0,30,109,2009,,,,,,4206.0,21366.0,,20506.0
"Yellowstone County, Montana",26225.0,30,111,2009,13717.0,12411.0,16983.0,16506.0,16507.0,13898.0,26641.0,14447.0,25062.0
"Alamance County, North Carolina",25846.0,37,1,2009,16718.0,20257.0,17146.0,19275.0,9923.0,9054.0,26179.0,11042.0,22509.0
"Alexander County, North Carolina",21654.0,37,3,2009,12150.0,16274.0,5327.0,23758.0,6938.0,9997.0,21703.0,9880.0,20453.0
"Alleghany County, North Carolina",21903.0,37,5,2009,20016.0,,14306.0,,9569.0,3654.0,22081.0,10909.0,19944.0
"Anson County, North Carolina",24282.0,37,7,2009,10321.0,8933.0,9728.0,,2668.0,6107.0,24278.0,5017.0,16974.0
"Ashe County, North Carolina",21178.0,37,9,2009,12044.0,11754.0,20277.0,,8331.0,15355.0,21270.0,8699.0,20706.0
"Avery County, North Carolina",26315.0,37,11,2009,7761.0,5031.0,11798.0,3984.0,15940.0,9364.0,26762.0,8127.0,24915.0
"Beaufort County, North Carolina",26378.0,37,13,2009,12651.0,7812.0,243203.0,,4662.0,3558.0,26607.0,5990.0,22220.0
"Bertie County, North Carolina",24594.0,37,15,2009,12943.0,27379.0,16914.0,,2810.0,8546.0,24778.0,3575.0,17058.0
"Bladen County, North Carolina",21215.0,37,17,2009,11719.0,13715.0,6046.0,,7933.0,4488.0,21657.0,7917.0,16938.0
"Brunswick County, North Carolina",27558.0,37,19,2009,18983.0,20457.0,11086.0,,14644.0,14662.0,27804.0,15708.0,25993.0
"Buncombe County, North Carolina",27477.0,37,21,2009,15885.0,15445.0,24763.0,4926.0,11381.0,16259.0,27884.0,13172.0,26209.0
"Burke County, North Carolina",19470.0,37,23,2009,13329.0,10275.0,11330.0,,10080.0,8013.0,19682.0,10661.0,18341.0
"Cabarrus County, North Carolina",28044.0,37,25,2009,18846.0,16073.0,34989.0,15523.0,12667.0,12063.0,29347.0,11586.0,26128.0
"Caldwell County, North Carolina",20661.0,37,27,2009,13166.0,25097.0,13331.0,,14304.0,4540.0,20722.0,14528.0,19860.0
"Camden County, North Carolina",25540.0,37,29,2009,22451.0,,11319.0,,,6428.0,25738.0,6848.0,24639.0
"Carteret County, North Carolina",28452.0,37,31,2009,12875.0,11184.0,16346.0,6501.0,9876.0,10466.0,28495.0,12443.0,26588.0
"Caswell County, North Carolina",19895.0,37,33,2009,13284.0,2249.0,37091.0,,8935.0,17339.0,20193.0,7274.0,17443.0
"Catawba County, North Carolina",25199.0,37,35,2009,13525.0,10657.0,11065.0,,11025.0,6533.0,25861.0,10111.0,22789.0
"Chatham County, North Carolina",31464.0,37,37,2009,16696.0,30201.0,52846.0,,10654.0,18348.0,33108.0,10385.0,28448.0
"Cherokee County, North Carolina",20263.0,37,39,2009,13047.0,18622.0,25555.0,,10283.0,13750.0,20293.0,9131.0,19953.0
"Chowan County, North Carolina",25466.0,37,41,2009,10544.0,8602.0,57545.0,,17729.0,,25580.0,14588.0,19994.0
"Clay County, North Carolina",22471.0,37,43,2009,11068.0,,,,10726.0,,22473.0,13950.0,22042.0
"Cleveland County, North Carolina",20979.0,37,45,2009,12783.0,12296.0,16911.0,,6717.0,6740.0,21092.0,10368.0,18978.0
"Columbus County, North Carolina",22373.0,37,47,2009,10581.0,19780.0,14010.0,,7424.0,9870.0,22629.0,6236.0,18189.0
"Craven County, North Carolina",27331.0,37,49,2009,16252.0,12611.0,20642.0,21881.0,13629.0,12128.0,27503.0,14378.0,23968.0
"Cumberland County, North Carolina",25139.0,37,51,2009,18247.0,18610.0,24632.0,23723.0,13769.0,12827.0,25513.0,14679.0,21728.0
"Currituck County, North Carolina",25923.0,37,53,2009,19669.0,19834.0,36728.0,,9056.0,11048.0,26217.0,13715.0,25210.0
"Dare County, North Carolina",31710.0,37,55,2009,16912.0,31227.0,15693.0,,9033.0,10071.0,32395.0,9003.0,30763.0
"Davidson County, North Carolina",23368.0,37,57,2009,14371.0,22264.0,17416.0,4915.0,9001.0,9663.0,23875.0,10517.0,22042.0
"Davie County, North Carolina",27325.0,37,59,2009,19569.0,4734.0,12961.0,,6500.0,8766.0,27724.0,11212.0,25929.0
"Duplin County, North Carolina",20238.0,37,61,2009,12479.0,6853.0,15503.0,,8470.0,9307.0,21454.0,8435.0,16333.0
"Durham County, North Carolina",37502.0,37,63,2009,19541.0,25415.0,26252.0,27328.0,10186.0,14433.0,38700.0,12394.0,27698.0
"Edgecombe County, North Carolina",22212.0,37,65,2009,12706.0,7076.0,21552.0,,12029.0,7897.0,22727.0,9757.0,16417.0
"Forsyth County, North Carolina",31383.0,37,67,2009,17795.0,19206.0,25266.0,17609.0,9791.0,12071.0,32309.0,10730.0,26189.0
"Franklin County, North Carolina",23907.0,37,69,2009,14241.0,6588.0,40864.0,,9529.0,10136.0,24232.0,11243.0,20537.0
"Gaston County, North Carolina",23715.0,37,71,2009,16222.0,14351.0,23654.0,22675.0,10476.0,8131.0,23903.0,11463.0,21955.0
"Gates County, North Carolina",23271.0,37,73,2009,13023.0,6665.0,,,6274.0,20270.0,23332.0,7001.0,19337.0
"Graham County, North Carolina",17683.0,37,75,2009,,13518.0,,,7661.0,738.0,17704.0,8792.0,17652.0
"Granville County, North Carolina",25818.0,37,77,2009,15044.0,18772.0,23396.0,,10481.0,4600.0,25870.0,13565.0,21201.0
"Greene County, North Carolina",23125.0,37,79,2009,11744.0,8439.0,,,11933.0,4667.0,24306.0,9610.0,17275.0
"Guilford County, North Carolina",32911.0,37,81,2009,16805.0,15221.0,17417.0,13106.0,12414.0,11010.0,33677.0,13795.0,26389.0
"Halifax County, North Carolina",23168.0,37,83,2009,12542.0,10899.0,76530.0,,13015.0,9333.0,23349.0,7015.0,17162.0
"Harnett County, North Carolina",22190.0,37,85,2009,14071.0,11487.0,16173.0,34178.0,10116.0,7755.0,22626.0,10583.0,19338.0
"Haywood County, North Carolina",23977.0,37,87,2009,19372.0,16802.0,1360.0,,8139.0,7437.0,24132.0,8487.0,23514.0
"Henderson County, North Carolina",26747.0,37,89,2009,14494.0,10742.0,19140.0,,13455.0,9635.0,27250.0,12220.0,25312.0
"Hertford County, North Carolina",21182.0,37,91,2009,13147.0,19482.0,15171.0,,8785.0,14038.0,21945.0,4718.0,16149.0
"Hoke County, North Carolina",20480.0,37,93,2009,14782.0,10058.0,10214.0,,13210.0,11487.0,21672.0,11865.0,16831.0
"Hyde County, North Carolina",23259.0,37,95,2009,6581.0,,,,8656.0,,23451.0,9119.0,16314.0
"Iredell County, North Carolina",27012.0,37,97,2009,16423.0,17728.0,21203.0,14151.0,10809.0,11374.0,27527.0,12248.0,25018.0
"Jackson County, North Carolina",21672.0,37,99,2009,11117.0,13781.0,16331.0,,7867.0,11200.0,21702.0,12432.0,20219.0
"Johnston County, North Carolina",24624.0,37,101,2009,16347.0,13512.0,22205.0,,11906.0,14655.0,25888.0,11033.0,22661.0
"Jones County, North Carolina",22069.0,37,103,2009,13886.0,14638.0,,,9116.0,4047.0,22210.0,9706.0,18752.0
"Lee County, North Carolina",24822.0,37,105,2009,13827.0,16787.0,21547.0,,9926.0,5813.0,25632.0,10185.0,20641.0
"Lenoir County, North Carolina",23778.0,37,107,2009,13490.0,28285.0,34763.0,,6876.0,6452.0,24024.0,6998.0,18877.0
"Lincoln County, North Carolina",24115.0,37,109,2009,15527.0,17246.0,13206.0,,9169.0,8350.0,24701.0,10380.0,22734.0
"McDowell County, North Carolina",19244.0,37,111,2009,15275.0,13015.0,14660.0,,9145.0,5303.0,19573.0,10062.0,18773.0
"Macon County, North Carolina",26706.0,37,113,2009,5539.0,21264.0,17269.0,,8272.0,10489.0,26853.0,8225.0,25751.0
"Madison County, North Carolina",19103.0,37,115,2009,6296.0,11994.0,4934.0,,3140.0,10549.0,19089.0,15231.0,18717.0
"Martin County, North Carolina",22016.0,37,117,2009,14050.0,12643.0,,,5805.0,17123.0,22257.0,7348.0,18053.0
"Mecklenburg County, North Carolina",40350.0,37,119,2009,20167.0,25642.0,27097.0,30610.0,15080.0,13308.0,42878.0,14654.0,32432.0
"Mitchell County, North Carolina",18676.0,37,121,2009,,,18815.0,,16694.0,14114.0,18843.0,12993.0,18522.0
"Montgomery County, North Carolina",21196.0,37,123,2009,10689.0,6952.0,9609.0,,6776.0,7030.0,22307.0,6965.0,17308.0
"Moore County, North Carolina",26835.0,37,125,2009,12812.0,10906.0,19125.0,,9757.0,8442.0,27442.0,10496.0,24072.0
"Nash County, North Carolina",28267.0,37,127,2009,17096.0,23838.0,14009.0,,9342.0,14231.0,28487.0,10472.0,23327.0
"New Hanover County, North Carolina",32635.0,37,129,2009,15468.0,15006.0,26833.0,,11874.0,13546.0,32895.0,12837.0,29148.0
"Northampton County, North Carolina",23009.0,37,131,2009,12860.0,,,,24814.0,10370.0,23223.0,13386.0,16956.0
"Onslow County, North Carolina",22183.0,37,133,2009,17668.0,18657.0,20386.0,14959.0,17547.0,10636.0,22347.0,16566.0,20783.0
"Orange County, North Carolina",36193.0,37,135,2009,18769.0,28452.0,28220.0,,10775.0,10117.0,36887.0,14803.0,32198.0
"Pamlico County, North Carolina",23868.0,37,137,2009,15072.0,20816.0,19881.0,,6819.0,21336.0,23952.0,8029.0,21669.0
"Pasquotank County, North Carolina",25958.0,37,139,2009,14544.0,4264.0,21832.0,,4907.0,16704.0,26221.0,7637.0,21077.0
"Pender County, North Carolina",24611.0,37,141,2009,14774.0,11101.0,4717.0,,7466.0,9996.0,24954.0,10130.0,21952.0
"Perquimans County, North Carolina",24502.0,37,143,2009,10116.0,,,,6086.0,,24568.0,6964.0,20532.0
"Person County, North Carolina",24633.0,37,145,2009,16472.0,23047.0,13283.0,,14084.0,9931.0,25017.0,8693.0,22016.0
"Pitt County, North Carolina",26599.0,37,147,2009,13330.0,29815.0,27033.0,,11940.0,13109.0,27006.0,12046.0,21622.0
"Polk County, North Carolina",23202.0,37,149,2009,12074.0,23580.0,6196.0,,10945.0,27183.0,23643.0,14329.0,22513.0
"Randolph County, North Carolina",22464.0,37,151,2009,13723.0,12457.0,17237.0,,9635.0,5913.0,23161.0,8211.0,20978.0
"Richmond County, North Carolina",20176.0,37,153,2009,13771.0,15516.0,13546.0,,6933.0,12886.0,20495.0,7306.0,17635.0
"Robeson County, North Carolina",19848.0,37,155,2009,10945.0,14435.0,21009.0,14319.0,8697.0,11600.0,21532.0,8315.0,15128.0
"Rockingham County, North Carolina",22193.0,37,157,2009,15225.0,9845.0,23756.0,,9353.0,6779.0,22524.0,9145.0,20284.0
"Rowan County, North Carolina",24056.0,37,159,2009,14512.0,13007.0,15217.0,29165.0,8492.0,8589.0,24512.0,11171.0,21779.0
"Rutherford County, North Carolina",20285.0,37,161,2009,11670.0,11818.0,11845.0,,9591.0,7303.0,20375.0,9396.0,19030.0
"Sampson County, North Carolina",23006.0,37,163,2009,13572.0,16985.0,26211.0,2304.0,7601.0,8908.0,23892.0,7707.0,18295.0
"Scotland County, North Carolina",21578.0,37,165,2009,12185.0,10014.0,35603.0,23347.0,6395.0,3198.0,21859.0,4479.0,16612.0
"Stanly County, North Carolina",22494.0,37,167,2009,14514.0,15449.0,11887.0,,7754.0,7293.0,22796.0,8297.0,20917.0
"Stokes County, North Carolina",20222.0,37,169,2009,18109.0,22935.0,34136.0,,10517.0,20469.0,20466.0,9288.0,20117.0
"Surry County, North Carolina",20570.0,37,171,2009,16196.0,25453.0,7907.0,,7381.0,2999.0,21478.0,8187.0,19868.0
"Swain County, North Carolina",21413.0,37,173,2009,8500.0,11418.0,28574.0,,10089.0,26236.0,21760.0,6862.0,18742.0
"Transylvania County, North Carolina",24653.0,37,175,2009,12505.0,67373.0,11290.0,,9306.0,8244.0,24755.0,7693.0,23740.0
"Tyrrell County, North Carolina",23141.0,37,177,2009,8719.0,10882.0,,,12032.0,,23227.0,15337.0,17033.0
"Union County, North Carolina",29804.0,37,179,2009,18653.0,14548.0,36448.0,7803.0,10960.0,16106.0,30923.0,14100.0,27649.0
"Vance County, North Carolina",25147.0,37,181,2009,11621.0,9222.0,25288.0,18281.0,6524.0,6006.0,25435.0,8983.0,17510.0
"Wake County, North Carolina",37463.0,37,183,2009,20044.0,29227.0,31840.0,29396.0,11672.0,16061.0,38706.0,13970.0,32234.0
"Warren County, North Carolina",26657.0,37,185,2009,12580.0,9686.0,28972.0,,8610.0,7787.0,25620.0,29841.0,18037.0
"Washington County, North Carolina",24766.0,37,187,2009,11610.0,9763.0,,,16114.0,,24887.0,16203.0,17716.0
"Watauga County, North Carolina",22002.0,37,189,2009,8780.0,5415.0,30585.0,,6257.0,8729.0,22093.0,11217.0,21534.0
"Wayne County, North Carolina",23639.0,37,191,2009,15368.0,15781.0,28710.0,16868.0,8224.0,7484.0,24101.0,9357.0,20036.0
"Wilkes County, North Carolina",20242.0,37,193,2009,13732.0,14691.0,40011.0,,9048.0,7621.0,20416.0,8918.0,19578.0
"Wilson County, North Carolina",27249.0,37,195,2009,13601.0,15836.0,19342.0,2813.0,8260.0,17573.0,27937.0,9718.0,20698.0
"Yadkin County, North Carolina",20538.0,37,197,2009,13533.0,14780.0,1732.0,,7573.0,22115.0,21142.0,7472.0,19597.0
"Yancey County, North Carolina",18094.0,37,199,2009,8761.0,19723.0,9291.0,,2991.0,17499.0,18573.0,8173.0,17939.0
"Adams County, North Dakota",19890.0,38,1,2009,,3425.0,,,,24484.0,19890.0,,19846.0
"Barnes County, North Dakota",25482.0,38,3,2009,7555.0,11672.0,33393.0,,,,25506.0,18884.0,25243.0
"Benson County, North Dakota",20465.0,38,5,2009,12157.0,7992.0,,,31806.0,8796.0,20481.0,9621.0,13726.0
"Billings County, North Dakota",31827.0,38,7,2009,,,,,,,31827.0,,31548.0
"Bottineau County, North Dakota",25159.0,38,9,2009,26524.0,21254.0,,,18991.0,32049.0,25070.0,34796.0,25000.0
"Bowman County, North Dakota",27055.0,38,11,2009,,126245.0,,,22450.0,,27246.0,10925.0,27673.0
"Burke County, North Dakota",29487.0,38,13,2009,,,,,,9671.0,29433.0,39173.0,29507.0
"Burleigh County, North Dakota",28777.0,38,15,2009,11713.0,12396.0,24250.0,,16176.0,10363.0,28942.0,11457.0,27706.0
"Cass County, North Dakota",28442.0,38,17,2009,9747.0,14390.0,25019.0,17747.0,19270.0,10056.0,28585.0,16856.0,27476.0
"Cavalier County, North Dakota",27256.0,38,19,2009,,22382.0,,,,,27256.0,,27139.0
"Dickey County, North Dakota",21178.0,38,21,2009,,8367.0,,,4048.0,1773.0,21486.0,6715.0,20684.0
"Divide County, North Dakota",28101.0,38,23,2009,,,,,,,26700.0,,27954.0
"Dunn County, North Dakota",26435.0,38,25,2009,,15333.0,,,,17946.0,26462.0,34233.0,25006.0
"Eddy County, North Dakota",20848.0,38,27,2009,18158.0,10309.0,,,,6538.0,20858.0,7376.0,20104.0
"Emmons County, North Dakota",21170.0,38,29,2009,,,,,,,21179.0,,21002.0
"Foster County, North Dakota",28564.0,38,31,2009,,,,,,9487.0,28564.0,,28423.0
"Golden Valley County, North Dakota",21017.0,38,33,2009,,18531.0,,,,,21089.0,,20916.0
"Grand Forks County, North Dakota",23599.0,38,35,2009,15712.0,13123.0,24528.0,,23736.0,9531.0,23769.0,16383.0,22905.0
"Grant County, North Dakota",25515.0,38,37,2009,,8860.0,72884.0,,,11169.0,25515.0,,25104.0
"Griggs County, North Dakota",25311.0,38,39,2009,,12610.0,,,,,25311.0,,25235.0
"Hettinger County, North Dakota",24721.0,38,41,2009,29381.0,,,,,,24721.0,,24695.0
"Kidder County, North Dakota",23945.0,38,43,2009,,23122.0,,,,,24044.0,6853.0,23896.0
"LaMoure County, North Dakota",25620.0,38,45,2009,,,,,,,25741.0,32308.0,25696.0
"Logan County, North Dakota",21151.0,38,47,2009,,,,,,,21188.0,,21094.0
"McHenry County, North Dakota",23299.0,38,49,2009,,12453.0,,,,14974.0,23314.0,21079.0,23172.0
"McIntosh County, North Dakota",21924.0,38,51,2009,,,44646.0,,,4980.0,21933.0,,21922.0
"McKenzie County, North Dakota",31387.0,38,53,2009,18648.0,9364.0,,,,7719.0,31480.0,14304.0,26100.0
"McLean County, North Dakota",26310.0,38,55,2009,89358.0,14121.0,,,,25302.0,26321.0,34610.0,25694.0
"Mercer County, North Dakota",29973.0,38,57,2009,13959.0,37845.0,26419.0,,,4283.0,29821.0,54790.0,29900.0
"Morton County, North Dakota",24936.0,38,59,2009,,8735.0,19150.0,,18705.0,9948.0,24984.0,17826.0,24122.0
"Mountrail County, North Dakota",28853.0,38,61,2009,,13568.0,16436.0,,,5084.0,29217.0,16244.0,22928.0
"Nelson County, North Dakota",23013.0,38,63,2009,,,,,,9015.0,23303.0,135.0,23040.0
"Oliver County, North Dakota",29897.0,38,65,2009,,29939.0,,,,6352.0,29810.0,35582.0,29706.0
"Pembina County, North Dakota",26506.0,38,67,2009,,15492.0,,,18553.0,11064.0,26836.0,14997.0,25756.0
"Pierce County, North Dakota",18224.0,38,69,2009,,4585.0,6132.0,,,,18368.0,6780.0,17346.0
"Ramsey County, North Dakota",25501.0,38,71,2009,,8520.0,39039.0,,,7438.0,25684.0,11157.0,24224.0
"Ransom County, North Dakota",22726.0,38,73,2009,,2855.0,,15876.0,,6548.0,22779.0,12413.0,22344.0
"Renville County, North Dakota",24608.0,38,75,2009,,18914.0,,,,,24595.0,,24545.0
"Richland County, North Dakota",23322.0,38,77,2009,993.0,19683.0,14340.0,,5349.0,12833.0,23374.0,12851.0,22877.0
"Rolette County, North Dakota",24905.0,38,79,2009,4632.0,10836.0,,,5246.0,5690.0,25021.0,5406.0,14121.0
"Sargent County, North Dakota",25540.0,38,81,2009,,33692.0,27147.0,,,11060.0,25676.0,4168.0,25501.0
"Sheridan County, North Dakota",24887.0,38,83,2009,,7063.0,,,,,24887.0,,24287.0
"Sioux County, North Dakota",22810.0,38,85,2009,,8808.0,,,,12596.0,22810.0,3027.0,11288.0
"Slope County, North Dakota",22384.0,38,87,2009,,,,,,,22517.0,7000.0,22301.0
"Stark County, North Dakota",24378.0,38,89,2009,6544.0,8441.0,2494.0,,9468.0,10843.0,24366.0,18278.0,23810.0
"Steele County, North Dakota",31425.0,38,91,2009,,,,,11678.0,,31425.0,11678.0,30873.0
"Stutsman County, North Dakota",23446.0,38,93,2009,9156.0,15616.0,10197.0,,10475.0,8673.0,23564.0,5480.0,22990.0
"Towner County, North Dakota",23606.0,38,95,2009,,13753.0,19570.0,,28427.0,28700.0,23606.0,28427.0,23380.0
"Traill County, North Dakota",23491.0,38,97,2009,5390.0,19378.0,8037.0,,11603.0,316.0,23604.0,12172.0,22980.0
"Walsh County, North Dakota",25035.0,38,99,2009,10273.0,16401.0,11016.0,,10899.0,5534.0,25573.0,10982.0,23956.0
"Ward County, North Dakota",26191.0,38,101,2009,15990.0,15419.0,19360.0,,14213.0,14453.0,26434.0,15381.0,25353.0
"Wells County, North Dakota",23574.0,38,103,2009,,24998.0,,,,1095.0,23591.0,13329.0,23458.0
"Williams County, North Dakota",28126.0,38,105,2009,8458.0,22661.0,,,19426.0,12159.0,28152.0,24223.0,27293.0
"Adams County, Nebraska",22652.0,31,1,2009,10951.0,21420.0,20271.0,,16845.0,6051.0,23533.0,9658.0,22337.0
"Antelope County, Nebraska",20011.0,31,3,2009,19280.0,6100.0,14267.0,,,12309.0,20185.0,8374.0,19915.0
"Arthur County, Nebraska",18590.0,31,5,2009,,,,,,6575.0,18590.0,6575.0,18458.0
"Banner County, Nebraska",21953.0,31,7,2009,,,,,5358.0,48330.0,22181.0,8879.0,22254.0
"Blaine County, Nebraska",19465.0,31,9,2009,,,,,,17592.0,19465.0,,19414.0
"Boone County, Nebraska",22359.0,31,11,2009,,,,,,,22448.0,6073.0,22360.0
"Box Butte County, Nebraska",24762.0,31,13,2009,33256.0,8180.0,16900.0,,11314.0,15513.0,24921.0,11311.0,22990.0
"Boyd County, Nebraska",19797.0,31,15,2009,,,,,16625.0,,19797.0,16625.0,19718.0
"Brown County, Nebraska",19363.0,31,17,2009,,,,,,23649.0,19363.0,,19367.0
"Buffalo County, Nebraska",23057.0,31,19,2009,11621.0,12717.0,8258.0,,15572.0,11259.0,23454.0,12308.0,22470.0
"Burt County, Nebraska",23483.0,31,21,2009,552.0,11597.0,12446.0,,33046.0,17766.0,23654.0,14941.0,23219.0
"Butler County, Nebraska",22562.0,31,23,2009,1564.0,,4263.0,,13420.0,,22698.0,14156.0,22360.0
"Cass County, Nebraska",27318.0,31,25,2009,19151.0,34175.0,20424.0,,7810.0,23757.0,27516.0,15433.0,27162.0
"Cedar County, Nebraska",21661.0,31,27,2009,,38.0,6836.0,,15939.0,24927.0,21729.0,8688.0,21612.0
"Chase County, Nebraska",21816.0,31,29,2009,,,,,6837.0,2112.0,22205.0,6723.0,21340.0
"Cherry County, Nebraska",23369.0,31,31,2009,,13227.0,10814.0,,,8782.0,23345.0,25556.0,22555.0
"Cheyenne County, Nebraska",25860.0,31,33,2009,,41016.0,29255.0,,23558.0,14191.0,26483.0,14123.0,25878.0
"Clay County, Nebraska",21115.0,31,35,2009,,13233.0,,,11715.0,1417.0,21339.0,12044.0,20771.0
"Colfax County, Nebraska",19252.0,31,37,2009,,,,,14451.0,4569.0,23034.0,10761.0,18384.0
"Cuming County, Nebraska",22814.0,31,39,2009,,5600.0,31916.0,,13764.0,8027.0,23604.0,10415.0,22335.0
"Custer County, Nebraska",21491.0,31,41,2009,,19236.0,,,9875.0,12952.0,21566.0,15941.0,21346.0
"Dakota County, Nebraska",21491.0,31,43,2009,22039.0,8660.0,22265.0,,10077.0,8052.0,23536.0,10142.0,19032.0
"Dawes County, Nebraska",17513.0,31,45,2009,3550.0,10615.0,14122.0,,19829.0,19537.0,17751.0,9925.0,16987.0
"Dawson County, Nebraska",21493.0,31,47,2009,8516.0,7456.0,13390.0,,10018.0,11475.0,23456.0,10128.0,18853.0
"Deuel County, Nebraska",22433.0,31,49,2009,,,,,20568.0,16089.0,22920.0,13131.0,22191.0
"Dixon County, Nebraska",20266.0,31,51,2009,,1843.0,,,11912.0,8595.0,20972.0,10430.0,19884.0
"Dodge County, Nebraska",22510.0,31,53,2009,9724.0,9593.0,22097.0,,7332.0,6089.0,23013.0,10393.0,21900.0
"Douglas County, Nebraska",30348.0,31,55,2009,14044.0,15418.0,24702.0,12976.0,13548.0,10384.0,31402.0,13097.0,27119.0
"Dundy County, Nebraska",24924.0,31,57,2009,,,,,,,25291.0,21463.0,25119.0
"Fillmore County, Nebraska",22776.0,31,59,2009,1034.0,147.0,,,9939.0,6598.0,22954.0,5670.0,21927.0
"Franklin County, Nebraska",19817.0,31,61,2009,,18609.0,,,,,19827.0,12900.0,19740.0
"Frontier County, Nebraska",23867.0,31,63,2009,,,,,,3309.0,24132.0,6840.0,23351.0
"Furnas County, Nebraska",22165.0,31,65,2009,,13419.0,8722.0,,,8600.0,22328.0,10930.0,21982.0
"Gage County, Nebraska",21800.0,31,67,2009,5791.0,5772.0,9201.0,,36944.0,6667.0,21956.0,12847.0,21467.0
"Garden County, Nebraska",19426.0,31,69,2009,,,,,,,19324.0,23192.0,19290.0
"Garfield County, Nebraska",19494.0,31,71,2009,,,,,20304.0,,19494.0,20304.0,19512.0
