NAME,B19202B_001E,state,county,year,B19202C_001E,B19202D_001E,B19202F_001E,B19202G_001E,B19202H_001E,B19202I_001E
"Hatillo Municipio, Puerto Rico",8750.0,72,65,2012,,,9688.0,,,11850.0
"Hormigueros Municipio, Puerto Rico",9750.0,72,67,2012,,,7857.0,9936.0,72955.0,9978.0
"Humacao Municipio, Puerto Rico",10448.0,72,69,2012,2499.0,6786.0,11199.0,10902.0,8073.0,11767.0
"Isabela Municipio, Puerto Rico",14353.0,72,71,2012,2499.0,,7083.0,9279.0,7125.0,8274.0
"Jayuya Municipio, Puerto Rico",4643.0,72,73,2012,,,17847.0,7926.0,,7729.0
"Juncos Municipio, Puerto Rico",5714.0,72,77,2012,,,8750.0,2499.0,,10168.0
"Lajas Municipio, Puerto Rico",2499.0,72,79,2012,,,12813.0,11094.0,,9513.0
"Lares Municipio, Puerto Rico",7143.0,72,81,2012,,,7356.0,8125.0,,6553.0
"Las Piedras Municipio, Puerto Rico",13188.0,72,85,2012,,,16174.0,11834.0,,10966.0
"Luquillo Municipio, Puerto Rico",12222.0,72,89,2012,,7125.0,9987.0,8807.0,47250.0,11385.0
"Maricao Municipio, Puerto Rico",9750.0,72,93,2012,,,15962.0,,,8036.0
"Maunabo Municipio, Puerto Rico",8869.0,72,95,2012,,,9926.0,15446.0,2941.0,9746.0
"Moca Municipio, Puerto Rico",2499.0,72,99,2012,,,5811.0,,,8307.0
"Morovis Municipio, Puerto Rico",10809.0,72,101,2012,,,,13472.0,,9194.0
"Naguabo Municipio, Puerto Rico",7368.0,72,103,2012,,,8090.0,11500.0,2499.0,9610.0
"Naranjito Municipio, Puerto Rico",7500.0,72,105,2012,,,,7816.0,,8028.0
"Orocovis Municipio, Puerto Rico",9554.0,72,107,2012,,,3182.0,8125.0,,8528.0
"Patillas Municipio, Puerto Rico",7537.0,72,109,2012,,,5979.0,8319.0,11250.0,7535.0
"Ponce Municipio, Puerto Rico",9896.0,72,113,2012,4828.0,6167.0,7671.0,8932.0,18011.0,9718.0
"Quebradillas Municipio, Puerto Rico",6528.0,72,115,2012,,,11339.0,18864.0,2499.0,9295.0
"Sabana Grande Municipio, Puerto Rico",6691.0,72,121,2012,,,8000.0,23080.0,,8592.0
"Salinas Municipio, Puerto Rico",9957.0,72,123,2012,,,10899.0,7886.0,7019.0,8813.0
"San Juan Municipio, Puerto Rico",10574.0,72,127,2012,13077.0,11268.0,11152.0,14281.0,33229.0,14934.0
"San Lorenzo Municipio, Puerto Rico",9113.0,72,129,2012,,,5781.0,12500.0,,11390.0
"Santa Isabel Municipio, Puerto Rico",12742.0,72,133,2012,,,9660.0,10484.0,,10122.0
"Toa Alta Municipio, Puerto Rico",18962.0,72,135,2012,,,12000.0,8861.0,,12229.0
"Toa Baja Municipio, Puerto Rico",9364.0,72,137,2012,,16250.0,12000.0,16122.0,40139.0,13386.0
"Trujillo Alto Municipio, Puerto Rico",17308.0,72,139,2012,,,22250.0,15032.0,,16402.0
"Utuado Municipio, Puerto Rico",10156.0,72,141,2012,,2499.0,7269.0,,22826.0,8003.0
"Vega Alta Municipio, Puerto Rico",8000.0,72,143,2012,,,4904.0,13816.0,,9485.0
"Vega Baja Municipio, Puerto Rico",16146.0,72,145,2012,,,12083.0,26724.0,,10063.0
"Vieques Municipio, Puerto Rico",14886.0,72,147,2012,,,15855.0,16200.0,25074.0,11441.0
"Villalba Municipio, Puerto Rico",6667.0,72,149,2012,2499.0,,6284.0,9519.0,,8801.0
"Yabucoa Municipio, Puerto Rico",6603.0,72,151,2012,,250001.0,14195.0,13125.0,4896.0,9492.0
"Yauco Municipio, Puerto Rico",8185.0,72,153,2012,,,3594.0,9811.0,2499.0,7676.0
"Las Marías Municipio, Puerto Rico",2499.0,72,83,2012,,,2499.0,,,6735.0
"San Germán Municipio, Puerto Rico",14333.0,72,125,2012,,,13162.0,9375.0,37273.0,8702.0
"Comerío Municipio, Puerto Rico",,72,45,2012,,,10417.0,8441.0,,6908.0
"Guánica Municipio, Puerto Rico",8526.0,72,55,2012,,,11641.0,20673.0,2499.0,7537.0
"Peñuelas Municipio, Puerto Rico",8333.0,72,111,2012,,,12115.0,5536.0,,8566.0
"Añasco Municipio, Puerto Rico",2499.0,72,11,2012,,,15341.0,7813.0,,10225.0
"San Sebastián Municipio, Puerto Rico",19063.0,72,131,2012,,,3036.0,9600.0,11500.0,7426.0
"Bayamón Municipio, Puerto Rico",12042.0,72,21,2012,17000.0,13688.0,13039.0,15098.0,23250.0,13996.0
"Cataño Municipio, Puerto Rico",6558.0,72,33,2012,,,9179.0,3986.0,8889.0,9771.0
"Mayagüez Municipio, Puerto Rico",7411.0,72,97,2012,22344.0,,4842.0,6174.0,19145.0,7982.0
"Canóvanas Municipio, Puerto Rico",10054.0,72,29,2012,,,9560.0,,,10971.0
"Rincón Municipio, Puerto Rico",7036.0,72,117,2012,,,,8207.0,14732.0,11099.0
"Loíza Municipio, Puerto Rico",9375.0,72,87,2012,,6250.0,10748.0,40438.0,,11262.0
"Juana Díaz Municipio, Puerto Rico",8125.0,72,75,2012,,,15119.0,10070.0,,9986.0
"Río Grande Municipio, Puerto Rico",9688.0,72,119,2012,,2499.0,9436.0,6667.0,12778.0,10822.0
"Manatí Municipio, Puerto Rico",10677.0,72,91,2012,,,12054.0,4531.0,55234.0,10121.0
"Greene County, Georgia",11788.0,13,133,2011,,,,,27955.0,
"Gwinnett County, Georgia",40880.0,13,135,2011,43879.0,39947.0,32689.0,40403.0,45852.0,32806.0
"Habersham County, Georgia",22250.0,13,137,2011,,27011.0,19821.0,7500.0,24873.0,19006.0
"Hall County, Georgia",21816.0,13,139,2011,28365.0,48214.0,41104.0,27464.0,32233.0,39813.0
"Hancock County, Georgia",16567.0,13,141,2011,,,,,20239.0,
"Haralson County, Georgia",6577.0,13,143,2011,,,,,18780.0,2499.0
"Harris County, Georgia",13359.0,13,145,2011,33456.0,,35357.0,,32319.0,35357.0
"Hart County, Georgia",9667.0,13,147,2011,,,,,18700.0,14808.0
"Heard County, Georgia",29185.0,13,149,2011,,,,2499.0,21677.0,
"Henry County, Georgia",46535.0,13,151,2011,9934.0,54028.0,41164.0,65125.0,40359.0,41716.0
"Houston County, Georgia",30156.0,13,153,2011,26528.0,45119.0,30417.0,33482.0,34719.0,34706.0
"Irwin County, Georgia",11650.0,13,155,2011,,,,,20435.0,
"Jackson County, Georgia",14136.0,13,157,2011,,,,2499.0,29853.0,16094.0
"Jasper County, Georgia",13750.0,13,159,2011,2499.0,,,,25208.0,9263.0
"Jeff Davis County, Georgia",16682.0,13,161,2011,,,38592.0,,14635.0,38592.0
"Jefferson County, Georgia",13403.0,13,163,2011,,162500.0,,2499.0,20556.0,8295.0
"Jenkins County, Georgia",14688.0,13,165,2011,,,,,21081.0,
"Johnson County, Georgia",10426.0,13,167,2011,,,2499.0,,18555.0,
"Jones County, Georgia",18843.0,13,169,2011,,2499.0,,6650.0,29959.0,21250.0
"Lamar County, Georgia",23889.0,13,171,2011,,,,,32406.0,
"Lanier County, Georgia",12885.0,13,173,2011,,,,,23314.0,
"Laurens County, Georgia",13806.0,13,175,2011,25375.0,48750.0,25521.0,23333.0,22874.0,2499.0
"Lee County, Georgia",17159.0,13,177,2011,,,,75893.0,36360.0,
"Liberty County, Georgia",31551.0,13,179,2011,72500.0,25625.0,40139.0,2499.0,28118.0,37389.0
"Lincoln County, Georgia",14679.0,13,181,2011,,,,33125.0,28355.0,
"Long County, Georgia",21233.0,13,183,2011,,,77788.0,,19550.0,77788.0
"Lowndes County, Georgia",20260.0,13,185,2011,11944.0,27250.0,35199.0,15750.0,26655.0,35444.0
"Lumpkin County, Georgia",,13,187,2011,2499.0,,,44688.0,20081.0,25625.0
"McDuffie County, Georgia",16042.0,13,189,2011,,,,,18098.0,
"McIntosh County, Georgia",8652.0,13,191,2011,,,,13000.0,25389.0,
"Macon County, Georgia",14839.0,13,193,2011,2499.0,75104.0,,,18403.0,
"Madison County, Georgia",25688.0,13,195,2011,,9063.0,,,24637.0,
"Marion County, Georgia",17589.0,13,197,2011,,,12396.0,35500.0,25051.0,18125.0
"Meriwether County, Georgia",21773.0,13,199,2011,,,,21005.0,25447.0,20125.0
"Miller County, Georgia",9934.0,13,201,2011,,,,125714.0,23294.0,
"Mitchell County, Georgia",13031.0,13,205,2011,,,,42019.0,20509.0,17479.0
"Monroe County, Georgia",15801.0,13,207,2011,,,,,29362.0,
"Montgomery County, Georgia",14514.0,13,209,2011,,,,,16071.0,
"Morgan County, Georgia",14267.0,13,211,2011,,,,,27989.0,70000.0
"Murray County, Georgia",,13,213,2011,2499.0,,27663.0,,19779.0,28263.0
"Muscogee County, Georgia",20791.0,13,215,2011,29844.0,27222.0,21713.0,22361.0,30327.0,23288.0
"Newton County, Georgia",27475.0,13,217,2011,19167.0,30101.0,2499.0,31646.0,35532.0,58670.0
"Oconee County, Georgia",12179.0,13,219,2011,,15357.0,,,37297.0,
"Oglethorpe County, Georgia",13750.0,13,221,2011,,26759.0,,,23642.0,
"Paulding County, Georgia",40989.0,13,223,2011,30066.0,,,70345.0,36623.0,7092.0
"Peach County, Georgia",16931.0,13,225,2011,,,,13611.0,20952.0,10769.0
"Pickens County, Georgia",18947.0,13,227,2011,,,,31341.0,22650.0,25855.0
"Pierce County, Georgia",25941.0,13,229,2011,17917.0,,,,21173.0,
"Pike County, Georgia",14492.0,13,231,2011,,,,,30612.0,20357.0
"Polk County, Georgia",12199.0,13,233,2011,,,,15650.0,23614.0,52625.0
"Pulaski County, Georgia",15604.0,13,235,2011,,,,,19736.0,2499.0
"Putnam County, Georgia",13926.0,13,237,2011,,,,,28095.0,
"Quitman County, Georgia",10040.0,13,239,2011,,,,,26563.0,
"Rabun County, Georgia",,13,241,2011,,,,33813.0,17506.0,20985.0
"Randolph County, Georgia",12478.0,13,243,2011,,,,,31414.0,
"Richmond County, Georgia",21544.0,13,245,2011,43542.0,27339.0,29102.0,29762.0,30266.0,40037.0
"Rockdale County, Georgia",36053.0,13,247,2011,85288.0,,6850.0,65057.0,33116.0,33843.0
"Schley County, Georgia",11325.0,13,249,2011,,,,,18688.0,
"Screven County, Georgia",15727.0,13,251,2011,,,,,17500.0,
"Seminole County, Georgia",13333.0,13,253,2011,,,,,20512.0,
"Spalding County, Georgia",15591.0,13,255,2011,45139.0,9229.0,,23194.0,30618.0,42841.0
"Stephens County, Georgia",12250.0,13,257,2011,,,,,18029.0,17823.0
"Stewart County, Georgia",12295.0,13,259,2011,,,,,22857.0,
"Sumter County, Georgia",14161.0,13,261,2011,,34410.0,37308.0,,27433.0,33750.0
"Talbot County, Georgia",9835.0,13,263,2011,,,,,19485.0,
"Taliaferro County, Georgia",10924.0,13,265,2011,,,,,15417.0,
"Tattnall County, Georgia",10854.0,13,267,2011,,,,21125.0,14683.0,15781.0
"Taylor County, Georgia",11202.0,13,269,2011,,,,,11966.0,
"Telfair County, Georgia",10575.0,13,271,2011,,,,,14472.0,30298.0
"Terrell County, Georgia",12112.0,13,273,2011,,,,,27819.0,
"Thomas County, Georgia",10772.0,13,275,2011,,2499.0,24022.0,9342.0,26344.0,22953.0
"Tift County, Georgia",14524.0,13,277,2011,,,17794.0,50625.0,24163.0,9253.0
"Toombs County, Georgia",17837.0,13,279,2011,,2499.0,,,16648.0,19713.0
"Towns County, Georgia",,13,281,2011,,,,,22875.0,
"Treutlen County, Georgia",10313.0,13,283,2011,,,,2499.0,14881.0,
"Troup County, Georgia",14646.0,13,285,2011,,51983.0,21250.0,18375.0,28209.0,19671.0
"Turner County, Georgia",11703.0,13,287,2011,,,,,17807.0,
"Twiggs County, Georgia",11167.0,13,289,2011,,,250001.0,,19962.0,250001.0
"Union County, Georgia",43235.0,13,291,2011,,,,,20457.0,
"Upson County, Georgia",12220.0,13,293,2011,,,,70903.0,23873.0,62639.0
"Walker County, Georgia",12316.0,13,295,2011,9554.0,58194.0,19063.0,20764.0,19057.0,24231.0
"Walton County, Georgia",16295.0,13,297,2011,,,2499.0,29926.0,28516.0,2499.0
"Ware County, Georgia",13691.0,13,299,2011,,2499.0,,10469.0,19624.0,12022.0
"Warren County, Georgia",9654.0,13,301,2011,,,,,22963.0,
"Washington County, Georgia",11715.0,13,303,2011,,,250001.0,,25152.0,250001.0
"Wayne County, Georgia",13881.0,13,305,2011,,,19250.0,30536.0,21587.0,14821.0
"Webster County, Georgia",13304.0,13,307,2011,,,,,16473.0,
"Wheeler County, Georgia",11833.0,13,309,2011,,,,,14563.0,
"White County, Georgia",4234.0,13,311,2011,,,,,21199.0,
"Whitfield County, Georgia",30852.0,13,313,2011,40368.0,41719.0,45741.0,41250.0,22075.0,26362.0
"Wilcox County, Georgia",11250.0,13,315,2011,,,,,18382.0,
"Wilkes County, Georgia",12844.0,13,317,2011,,,,2499.0,18620.0,60820.0
"Wilkinson County, Georgia",20341.0,13,319,2011,,,,,33000.0,
"Worth County, Georgia",12064.0,13,321,2011,,60769.0,,,28358.0,
"Hawaii County, Hawaii",26750.0,15,1,2011,9830.0,24939.0,34394.0,30670.0,29310.0,26434.0
"Honolulu County, Hawaii",47886.0,15,3,2011,43162.0,37580.0,36532.0,41105.0,52393.0,37532.0
"Kalawao County, Hawaii",,15,5,2011,,16563.0,,42083.0,78438.0,
"Kauai County, Hawaii",50915.0,15,7,2011,9479.0,31319.0,32708.0,50417.0,38289.0,40388.0
"Maui County, Hawaii",28958.0,15,9,2011,22222.0,33827.0,12061.0,39557.0,47045.0,42609.0
"Ada County, Idaho",17442.0,16,1,2011,26250.0,32617.0,40735.0,20854.0,33451.0,32530.0
"Adams County, Idaho",,16,3,2011,,,,,20391.0,
"Bannock County, Idaho",20956.0,16,5,2011,31806.0,18053.0,26591.0,14286.0,25618.0,16557.0
"Bear Lake County, Idaho",,16,7,2011,,,,,21837.0,57083.0
"Benewah County, Idaho",,16,9,2011,11324.0,,,18269.0,24459.0,22500.0
"Bingham County, Idaho",,16,11,2011,9020.0,8917.0,23077.0,2499.0,22190.0,41108.0
"Blaine County, Idaho",,16,13,2011,,,31875.0,8988.0,38049.0,52213.0
"Boise County, Idaho",,16,15,2011,,,,18409.0,25188.0,24464.0
"Bonner County, Idaho",,16,17,2011,22885.0,,2499.0,29464.0,26011.0,3372.0
"Bonneville County, Idaho",,16,19,2011,4286.0,19792.0,15083.0,21492.0,28487.0,27500.0
"Boundary County, Idaho",,16,21,2011,,,,,17727.0,37798.0
"Butte County, Idaho",,16,23,2011,,,,,18826.0,
"Camas County, Idaho",,16,25,2011,,,,,26167.0,
"Canyon County, Idaho",14444.0,16,27,2011,16471.0,22422.0,20817.0,17857.0,26978.0,20342.0
"Caribou County, Idaho",,16,29,2011,,,,,25227.0,24286.0
"Cassia County, Idaho",,16,31,2011,,,16036.0,11667.0,17325.0,17670.0
"Clark County, Idaho",,16,33,2011,,,,,24500.0,
"Clearwater County, Idaho",,16,35,2011,49625.0,,,27917.0,24375.0,48188.0
"Custer County, Idaho",,16,37,2011,22917.0,,,45208.0,25158.0,16458.0
"Elmore County, Idaho",24375.0,16,39,2011,28125.0,,7292.0,18750.0,30313.0,17176.0
"Franklin County, Idaho",,16,41,2011,,,,,21346.0,
"Fremont County, Idaho",,16,43,2011,,,,,23371.0,32366.0
"Gem County, Idaho",,16,45,2011,,,53214.0,,20211.0,20842.0
"Gooding County, Idaho",,16,47,2011,11813.0,,9308.0,,21128.0,27500.0
"Idaho County, Idaho",,16,49,2011,9167.0,,,14766.0,20699.0,92857.0
"Jefferson County, Idaho",,16,51,2011,90588.0,,28482.0,105859.0,22003.0,24219.0
"Jerome County, Idaho",2499.0,16,53,2011,,,28657.0,,27373.0,28843.0
"Kootenai County, Idaho",14097.0,16,55,2011,15000.0,36667.0,,25244.0,28219.0,36250.0
"Latah County, Idaho",8831.0,16,57,2011,19410.0,4676.0,23125.0,29583.0,22532.0,23365.0
"Autauga County, Alabama",14526.0,1,1,2011,7230.0,,49150.0,45417.0,30415.0,50363.0
"Baldwin County, Alabama",19928.0,1,3,2011,15875.0,24479.0,46282.0,14559.0,31112.0,46614.0
"Barbour County, Alabama",10986.0,1,5,2011,,,26964.0,9844.0,20563.0,19583.0
"Bibb County, Alabama",9393.0,1,7,2011,,,,,28320.0,
"Blount County, Alabama",23009.0,1,9,2011,55192.0,,,12917.0,21171.0,23884.0
"Bullock County, Alabama",19505.0,1,11,2011,,,,,19946.0,
"Butler County, Alabama",14875.0,1,13,2011,,,,,21644.0,
"Calhoun County, Alabama",15767.0,1,15,2011,44917.0,21719.0,39050.0,4432.0,22422.0,30272.0
"Chambers County, Alabama",14415.0,1,17,2011,,47143.0,,22155.0,19866.0,27984.0
"Cherokee County, Alabama",11534.0,1,19,2011,6518.0,,52743.0,2499.0,20894.0,14315.0
"Chilton County, Alabama",12895.0,1,21,2011,31553.0,23333.0,2499.0,28571.0,20412.0,26250.0
"Choctaw County, Alabama",11498.0,1,23,2011,,,,,17148.0,
"Clarke County, Alabama",10929.0,1,25,2011,,,2499.0,22500.0,22250.0,2499.0
"Clay County, Alabama",11020.0,1,27,2011,,,,,20742.0,6645.0
"Cleburne County, Alabama",17917.0,1,29,2011,,,,13393.0,15870.0,
"Coffee County, Alabama",13835.0,1,31,2011,17125.0,24313.0,26538.0,16786.0,27946.0,53421.0
"Colbert County, Alabama",17911.0,1,33,2011,9792.0,19028.0,,32000.0,20816.0,53125.0
"Conecuh County, Alabama",11622.0,1,35,2011,,,,,19167.0,
"Coosa County, Alabama",17917.0,1,37,2011,,,,,30039.0,
"Covington County, Alabama",16250.0,1,39,2011,23517.0,,,28102.0,18324.0,22019.0
"Crenshaw County, Alabama",19180.0,1,41,2011,,,,,21793.0,113295.0
"Cullman County, Alabama",15625.0,1,43,2011,9286.0,56050.0,,8750.0,19807.0,15588.0
"Dale County, Alabama",15225.0,1,45,2011,15313.0,18616.0,90577.0,20294.0,27905.0,38333.0
"Dallas County, Alabama",12003.0,1,47,2011,,,,17250.0,23352.0,2499.0
"DeKalb County, Alabama",21375.0,1,49,2011,57500.0,33333.0,,13854.0,17849.0,13551.0
"Elmore County, Alabama",18339.0,1,51,2011,30625.0,48580.0,,9519.0,31810.0,19813.0
"Escambia County, Alabama",11060.0,1,53,2011,30784.0,,,34375.0,20985.0,16276.0
"Etowah County, Alabama",16796.0,1,55,2011,8478.0,28214.0,,19963.0,21375.0,20000.0
"Fayette County, Alabama",10518.0,1,57,2011,6750.0,,,15234.0,17383.0,6313.0
"Franklin County, Alabama",10563.0,1,59,2011,,,,24306.0,15606.0,60789.0
"Geneva County, Alabama",10909.0,1,61,2011,2499.0,,,25208.0,20426.0,
"Greene County, Alabama",11897.0,1,63,2011,,,,,24500.0,
"Hale County, Alabama",12336.0,1,65,2011,,,,8824.0,27726.0,
"Henry County, Alabama",12296.0,1,67,2011,,,,,15702.0,25104.0
"Houston County, Alabama",16060.0,1,69,2011,30536.0,36375.0,22368.0,25481.0,26381.0,30500.0
"Jackson County, Alabama",15208.0,1,71,2011,31000.0,37361.0,,18977.0,17793.0,25313.0
"Jefferson County, Alabama",20709.0,1,73,2011,14671.0,37042.0,27175.0,25176.0,35285.0,37529.0
"Lamar County, Alabama",8861.0,1,75,2011,,,,12361.0,17321.0,
"Lauderdale County, Alabama",15244.0,1,77,2011,5625.0,45382.0,19464.0,19853.0,21787.0,18534.0
"Lawrence County, Alabama",15992.0,1,79,2011,47829.0,,,27031.0,18081.0,
"Lee County, Alabama",19574.0,1,81,2011,48125.0,20637.0,16382.0,11000.0,23713.0,23983.0
"Limestone County, Alabama",25380.0,1,83,2011,24306.0,,25506.0,18906.0,27808.0,24832.0
"Lowndes County, Alabama",10272.0,1,85,2011,,,,,28262.0,
"Macon County, Alabama",15487.0,1,87,2011,,,,17344.0,23906.0,
"Madison County, Alabama",23083.0,1,89,2011,25893.0,45709.0,46047.0,20268.0,36650.0,38438.0
"Marengo County, Alabama",12438.0,1,91,2011,,,,,20091.0,6250.0
"Marion County, Alabama",20568.0,1,93,2011,53125.0,,,42946.0,16153.0,
"Marshall County, Alabama",15889.0,1,95,2011,22125.0,23882.0,21221.0,17813.0,19133.0,22341.0
"Mobile County, Alabama",15465.0,1,97,2011,12639.0,25925.0,24569.0,30022.0,31067.0,32124.0
"Monroe County, Alabama",13818.0,1,99,2011,11875.0,,,30755.0,20156.0,
"Montgomery County, Alabama",23107.0,1,101,2011,70000.0,38047.0,38429.0,24199.0,37441.0,39515.0
"Morgan County, Alabama",21169.0,1,103,2011,31250.0,11713.0,17375.0,23705.0,26237.0,21583.0
"Perry County, Alabama",11116.0,1,105,2011,,,,,21847.0,
"Pickens County, Alabama",10083.0,1,107,2011,21750.0,,,,20850.0,
"Pike County, Alabama",12665.0,1,109,2011,7292.0,2499.0,,9125.0,19841.0,27012.0
"Randolph County, Alabama",16821.0,1,111,2011,6272.0,,,,19479.0,6719.0
"Russell County, Alabama",17535.0,1,113,2011,11806.0,,,16615.0,25970.0,24234.0
"St. Clair County, Alabama",23803.0,1,115,2011,26080.0,,11458.0,9583.0,26538.0,72917.0
"Shelby County, Alabama",36389.0,1,117,2011,57598.0,39177.0,50417.0,46662.0,40905.0,38750.0
"Sumter County, Alabama",10616.0,1,119,2011,,,,,22026.0,
"Talladega County, Alabama",12837.0,1,121,2011,25444.0,,,14561.0,20072.0,35035.0
"Tallapoosa County, Alabama",16732.0,1,123,2011,,,,15117.0,25456.0,31563.0
"Tuscaloosa County, Alabama",21732.0,1,125,2011,13182.0,22019.0,53281.0,27386.0,23626.0,42198.0
"Walker County, Alabama",13665.0,1,127,2011,,2499.0,30781.0,10976.0,21187.0,23750.0
"Washington County, Alabama",14871.0,1,129,2011,23000.0,,,,18919.0,
"Wilcox County, Alabama",11752.0,1,131,2011,,,,,23867.0,
"Winston County, Alabama",,1,133,2011,,,,7000.0,15678.0,10389.0
"Aleutians East Borough, Alaska",,2,13,2011,23750.0,61250.0,,50625.0,56458.0,63333.0
"Aleutians West Census Area, Alaska",,2,16,2011,18676.0,37500.0,84375.0,14821.0,82019.0,53889.0
"Anchorage Municipality, Alaska",40072.0,2,20,2011,32363.0,41212.0,31296.0,39387.0,55955.0,41852.0
"Bethel Census Area, Alaska",,2,50,2011,16550.0,140167.0,,51146.0,70956.0,
"Bristol Bay Borough, Alaska",,2,60,2011,56250.0,,,21875.0,59063.0,
"Denali Borough, Alaska",,2,68,2011,3854.0,,,,69226.0,
"Dillingham Census Area, Alaska",15750.0,2,70,2011,20461.0,,53125.0,59464.0,62500.0,53125.0
"Fairbanks North Star Borough, Alaska",17054.0,2,90,2011,22821.0,56563.0,75882.0,56047.0,41992.0,56094.0
"Haines Borough, Alaska",,2,100,2011,41458.0,,,15278.0,37661.0,
"Hoonah-Angoon Census Area, Alaska",,2,105,2011,14432.0,,,53750.0,52833.0,39063.0
"Juneau City and Borough, Alaska",56343.0,2,110,2011,25266.0,55521.0,,40054.0,55214.0,22946.0
"Kenai Peninsula Borough, Alaska",36750.0,2,122,2011,16522.0,33333.0,,23947.0,33057.0,27589.0
"Ketchikan Gateway Borough, Alaska",,2,130,2011,14720.0,39333.0,50353.0,30313.0,41197.0,50417.0
"Kodiak Island Borough, Alaska",,2,150,2011,30519.0,25476.0,,25250.0,64271.0,32404.0
"Lake and Peninsula Borough, Alaska",,2,164,2011,13864.0,,,4722.0,30682.0,
"Matanuska-Susitna Borough, Alaska",14250.0,2,170,2011,30500.0,52566.0,80208.0,26000.0,40118.0,83048.0
"Nome Census Area, Alaska",,2,180,2011,21346.0,,,16838.0,68239.0,
"North Slope Borough, Alaska",70833.0,2,185,2011,30125.0,,,74750.0,61042.0,65833.0
"Northwest Arctic Borough, Alaska",,2,188,2011,29286.0,,,43036.0,69063.0,
"Petersburg Census Area, Alaska",,2,195,2011,35676.0,,,125333.0,52500.0,53250.0
"Prince of Wales-Hyder Census Area, Alaska",,2,198,2011,23102.0,,,22188.0,36328.0,16607.0
"Sitka City and Borough, Alaska",,2,220,2011,16148.0,83000.0,,17463.0,42572.0,46136.0
"Skagway Municipality, Alaska",,2,230,2011,,,,,45391.0,
"Southeast Fairbanks Census Area, Alaska",,2,240,2011,16827.0,,,66528.0,48902.0,29861.0
"Valdez-Cordova Census Area, Alaska",,2,261,2011,22375.0,,,17813.0,42757.0,24625.0
"Wade Hampton Census Area, Alaska",,2,270,2011,15435.0,72813.0,,,57813.0,
"Wrangell City and Borough, Alaska",,2,275,2011,24583.0,,,18750.0,28828.0,
"Yakutat City and Borough, Alaska",,2,282,2011,21250.0,,,52917.0,37000.0,
"Yukon-Koyukuk Census Area, Alaska",,2,290,2011,17386.0,,,16000.0,42500.0,
"Apache County, Arizona",,4,1,2011,10086.0,21726.0,8542.0,14250.0,23533.0,20417.0
"Cochise County, Arizona",38143.0,4,3,2011,34100.0,31105.0,16250.0,42688.0,29960.0,21495.0
"Coconino County, Arizona",50776.0,4,5,2011,25489.0,36576.0,30417.0,34464.0,31965.0,30000.0
"Gila County, Arizona",9457.0,4,7,2011,11480.0,,13197.0,19500.0,26167.0,20622.0
"Graham County, Arizona",21000.0,4,9,2011,8592.0,,27404.0,,23750.0,35804.0
"Greenlee County, Arizona",,4,11,2011,22500.0,,48953.0,,47031.0,26083.0
"La Paz County, Arizona",2499.0,4,12,2011,15924.0,2499.0,22750.0,,21408.0,19412.0
"Maricopa County, Arizona",29235.0,4,13,2011,28240.0,44006.0,29962.0,34508.0,38912.0,30649.0
