state,county,year,population,White,Black,American_Indian,Asian,Native_Hawaian,Other,White-Black,White-AI,White-Asian,Black-AI,All-other-two,Three,Four,B19019_001E
Iowa,Tama County,2011,"17,614",15820.0,108.0,1292.0,70.0,0.0,307.0,68.0,106.0,13.0,2.0,37.0,41.0,0.0,48836.0
Iowa,Taylor County,2011,"6,304",6093.0,6.0,50.0,15.0,0.0,100.0,3.0,56.0,8.0,0.0,20.0,3.0,0.0,41554.0
Iowa,Union County,2011,"12,556",12121.0,235.0,1.0,0.0,0.0,53.0,28.0,6.0,26.0,0.0,1.0,0.0,0.0,41782.0
Iowa,Van Buren County,2011,"7,513",7453.0,35.0,3.0,34.0,0.0,5.0,6.0,49.0,1.0,0.0,0.0,31.0,0.0,40640.0
Iowa,Wapello County,2011,"35,486",33122.0,379.0,61.0,309.0,7.0,954.0,246.0,247.0,29.0,1.0,85.0,33.0,0.0,40269.0
Iowa,Warren County,2011,"46,645",44588.0,275.0,29.0,237.0,0.0,206.0,151.0,194.0,106.0,0.0,73.0,0.0,0.0,63292.0
Iowa,Washington County,2011,"21,822",20592.0,135.0,12.0,119.0,29.0,454.0,32.0,145.0,23.0,10.0,138.0,18.0,0.0,51875.0
Iowa,Wayne County,2011,"6,337",6236.0,0.0,0.0,21.0,0.0,0.0,32.0,83.0,0.0,0.0,0.0,0.0,0.0,36365.0
Iowa,Webster County,2011,"37,745",35323.0,1559.0,49.0,227.0,0.0,183.0,316.0,194.0,0.0,7.0,170.0,77.0,0.0,41695.0
Iowa,Winnebago County,2011,"10,696",10487.0,92.0,5.0,33.0,0.0,69.0,14.0,35.0,13.0,0.0,114.0,30.0,0.0,46395.0
Iowa,Winneshiek County,2011,"21,051",20404.0,179.0,78.0,219.0,0.0,75.0,20.0,22.0,29.0,0.0,2.0,5.0,0.0,52042.0
Iowa,Woodbury County,2011,"102,720",84651.0,2506.0,1981.0,2597.0,189.0,6784.0,897.0,888.0,254.0,93.0,513.0,206.0,7.0,45844.0
Iowa,Worth County,2011,"7,561",7446.0,35.0,2.0,12.0,0.0,22.0,11.0,50.0,0.0,0.0,27.0,0.0,0.0,50540.0
Iowa,Wright County,2011,"13,034",12558.0,3.0,10.0,32.0,12.0,433.0,10.0,62.0,112.0,0.0,38.0,8.0,0.0,43105.0
Kansas,Kansas,2011,"2,869,225",,,,,,,,,,,,,,
Kansas,Allen County,2011,"13,350",12574.0,238.0,72.0,52.0,0.0,94.0,150.0,220.0,5.0,3.0,3.0,0.0,0.0,40275.0
Kansas,Anderson County,2011,"8,060",7769.0,19.0,13.0,3.0,0.0,0.0,6.0,270.0,2.0,0.0,0.0,11.0,0.0,40753.0
Kansas,Atchison County,2011,"16,753",15420.0,939.0,56.0,34.0,0.0,55.0,159.0,149.0,3.0,0.0,52.0,0.0,0.0,44433.0
Kansas,Barber County,2011,"4,923",4696.0,23.0,11.0,11.0,0.0,22.0,19.0,44.0,24.0,0.0,13.0,14.0,0.0,41677.0
Kansas,Barton County,2011,"27,697",25498.0,433.0,117.0,76.0,14.0,867.0,158.0,206.0,0.0,3.0,162.0,38.0,0.0,44989.0
Kansas,Bourbon County,2011,"14,944",14118.0,364.0,70.0,112.0,0.0,5.0,75.0,179.0,0.0,0.0,73.0,99.0,0.0,39843.0
Kansas,Brown County,2011,"9,972",8634.0,134.0,914.0,77.0,0.0,15.0,78.0,139.0,2.0,2.0,3.0,2.0,0.0,36218.0
Kansas,Butler County,2011,"65,838",60689.0,1002.0,416.0,414.0,6.0,814.0,436.0,898.0,194.0,22.0,400.0,16.0,0.0,57573.0
Kansas,Chase County,2011,"2,769",2706.0,28.0,5.0,4.0,0.0,13.0,0.0,47.0,0.0,5.0,0.0,0.0,0.0,39095.0
Kansas,Chautauqua County,2011,"3,610",3351.0,59.0,133.0,0.0,0.0,46.0,21.0,74.0,0.0,0.0,1.0,0.0,0.0,35791.0
Kansas,Cherokee County,2011,"21,359",19784.0,57.0,917.0,59.0,7.0,13.0,77.0,697.0,24.0,4.0,0.0,7.0,0.0,41513.0
Kansas,Cheyenne County,2011,"2,693",2704.0,0.0,21.0,19.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,36364.0
Kansas,Clark County,2011,"2,120",2081.0,3.0,8.0,12.0,0.0,2.0,7.0,46.0,20.0,0.0,0.0,0.0,0.0,42011.0
Kansas,Clay County,2011,"8,529",8282.0,97.0,36.0,23.0,0.0,38.0,3.0,3.0,63.0,0.0,0.0,10.0,0.0,41829.0
Kansas,Cloud County,2011,"9,421",9251.0,26.0,4.0,56.0,0.0,20.0,25.0,91.0,15.0,7.0,6.0,0.0,0.0,37073.0
Kansas,Coffey County,2011,"8,487",8288.0,77.0,33.0,16.0,0.0,8.0,17.0,123.0,0.0,0.0,0.0,0.0,0.0,49552.0
Kansas,Comanche County,2011,"1,882",1866.0,0.0,30.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,38750.0
Kansas,Cowley County,2011,"36,249",31810.0,1038.0,936.0,590.0,3.0,945.0,296.0,390.0,62.0,31.0,124.0,6.0,6.0,40924.0
Kansas,Crawford County,2011,"39,204",35908.0,886.0,346.0,532.0,10.0,368.0,287.0,464.0,82.0,33.0,55.0,48.0,32.0,36043.0
Kansas,Decatur County,2011,"2,927",2852.0,20.0,19.0,22.0,7.0,11.0,6.0,35.0,0.0,1.0,0.0,2.0,0.0,35887.0
Kansas,Dickinson County,2011,"19,685",18803.0,46.0,100.0,51.0,0.0,93.0,145.0,247.0,89.0,8.0,113.0,18.0,0.0,49003.0
Kansas,Doniphan County,2011,"7,960",7368.0,239.0,86.0,66.0,3.0,36.0,20.0,127.0,9.0,3.0,0.0,2.0,0.0,45000.0
Kansas,Douglas County,2011,"112,479",93934.0,4355.0,2644.0,4247.0,0.0,811.0,1139.0,1244.0,630.0,210.0,359.0,502.0,0.0,47063.0
Kansas,Edwards County,2011,"3,019",2827.0,17.0,28.0,40.0,0.0,89.0,12.0,20.0,0.0,2.0,5.0,1.0,0.0,41406.0
Kansas,Elk County,2011,"2,786",2756.0,18.0,8.0,13.0,0.0,10.0,14.0,77.0,0.0,0.0,0.0,3.0,0.0,34246.0
Kansas,Ellis County,2011,"28,765",26595.0,243.0,79.0,294.0,40.0,573.0,156.0,110.0,125.0,0.0,38.0,0.0,0.0,43713.0
Kansas,Ellsworth County,2011,"6,461",5939.0,239.0,12.0,47.0,0.0,67.0,21.0,116.0,2.0,5.0,33.0,0.0,0.0,43125.0
Kansas,Finney County,2011,"37,115",31694.0,770.0,133.0,1144.0,0.0,1703.0,98.0,185.0,48.0,5.0,336.0,159.0,22.0,51179.0
Kansas,Ford County,2011,"34,372",28986.0,573.0,256.0,541.0,14.0,2047.0,208.0,234.0,108.0,43.0,195.0,27.0,0.0,49061.0
Kansas,Franklin County,2011,"25,856",24302.0,205.0,102.0,119.0,16.0,349.0,164.0,366.0,38.0,142.0,34.0,45.0,0.0,50231.0
Kansas,Geary County,2011,"35,294",21971.0,5732.0,241.0,1301.0,273.0,546.0,792.0,256.0,204.0,57.0,468.0,240.0,0.0,45649.0
Kansas,Gove County,2011,"2,726",2641.0,10.0,3.0,0.0,0.0,11.0,3.0,18.0,0.0,0.0,9.0,0.0,0.0,41853.0
Kansas,Graham County,2011,"2,635",2493.0,80.0,12.0,8.0,3.0,0.0,24.0,16.0,0.0,0.0,0.0,7.0,0.0,41008.0
Kansas,Grant County,2011,"7,896",6464.0,6.0,83.0,0.0,9.0,977.0,87.0,145.0,0.0,0.0,24.0,0.0,0.0,59127.0
Kansas,Gray County,2011,"6,086",5705.0,7.0,0.0,20.0,0.0,74.0,23.0,12.0,42.0,0.0,39.0,1.0,0.0,55559.0
Kansas,Greeley County,2011,"1,255",1168.0,12.0,0.0,0.0,0.0,14.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,58971.0
Kansas,Greenwood County,2011,"6,611",6502.0,14.0,11.0,3.0,0.0,0.0,22.0,203.0,5.0,0.0,4.0,0.0,0.0,37543.0
Kansas,Hamilton County,2011,"2,637",2590.0,1.0,11.0,0.0,0.0,47.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,41351.0
Kansas,Harper County,2011,"5,937",5742.0,28.0,67.0,12.0,11.0,75.0,10.0,56.0,4.0,0.0,9.0,8.0,0.0,42021.0
Kansas,Harvey County,2011,"34,691",31477.0,558.0,193.0,239.0,0.0,1145.0,283.0,220.0,72.0,21.0,153.0,31.0,0.0,48880.0
Kansas,Haskell County,2011,"4,235",3670.0,24.0,20.0,80.0,0.0,361.0,1.0,54.0,0.0,0.0,7.0,0.0,0.0,49760.0
Kansas,Hodgeman County,2011,"1,957",1856.0,1.0,48.0,8.0,0.0,2.0,7.0,0.0,14.0,6.0,2.0,0.0,0.0,44176.0
Kansas,Jackson County,2011,"13,427",11670.0,169.0,977.0,58.0,0.0,65.0,34.0,332.0,11.0,10.0,32.0,16.0,0.0,54440.0
Kansas,Jefferson County,2011,"18,942",18352.0,57.0,185.0,19.0,0.0,9.0,143.0,145.0,67.0,0.0,36.0,33.0,0.0,58083.0
Kansas,Jewell County,2011,"3,091",3021.0,16.0,21.0,9.0,0.0,0.0,27.0,19.0,4.0,0.0,0.0,0.0,0.0,39713.0
Kansas,Johnson County,2011,"552,907",469277.0,22484.0,1790.0,21829.0,278.0,9710.0,4079.0,3125.0,3338.0,589.0,1591.0,665.0,81.0,74761.0
Kansas,Kearny County,2011,"3,958",3727.0,16.0,13.0,0.0,0.0,23.0,18.0,122.0,0.0,0.0,25.0,7.0,0.0,50612.0
Kansas,Kingman County,2011,"7,891",7651.0,45.0,44.0,7.0,0.0,18.0,21.0,75.0,0.0,7.0,29.0,0.0,0.0,45817.0
Kansas,Kiowa County,2011,"2,558",2455.0,3.0,32.0,4.0,0.0,1.0,2.0,66.0,6.0,3.0,0.0,0.0,0.0,39496.0
Kansas,Labette County,2011,"21,377",19254.0,838.0,171.0,114.0,14.0,89.0,408.0,734.0,49.0,12.0,6.0,21.0,0.0,40587.0
Kansas,Lane County,2011,"1,743",1333.0,1.0,59.0,0.0,0.0,52.0,0.0,57.0,7.0,2.0,0.0,0.0,0.0,41536.0
Kansas,Leavenworth County,2011,"77,075",63161.0,6610.0,776.0,1148.0,97.0,1037.0,1181.0,455.0,233.0,241.0,415.0,146.0,0.0,62853.0
Kansas,Lincoln County,2011,"3,234",3214.0,0.0,2.0,19.0,0.0,0.0,8.0,33.0,0.0,0.0,3.0,0.0,0.0,41050.0
Kansas,Linn County,2011,"9,612",9060.0,47.0,35.0,222.0,0.0,0.0,7.0,310.0,12.0,0.0,9.0,0.0,0.0,44408.0
Kansas,Logan County,2011,"2,766",2648.0,7.0,0.0,77.0,0.0,0.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,41289.0
Kansas,Lyon County,2011,"33,652",30443.0,758.0,77.0,768.0,0.0,1303.0,323.0,343.0,79.0,50.0,243.0,162.0,12.0,37954.0
Kansas,McPherson County,2011,"29,154",27968.0,273.0,187.0,192.0,30.0,117.0,198.0,107.0,0.0,0.0,99.0,19.0,0.0,53332.0
Kansas,Marion County,2011,"12,545",12204.0,95.0,65.0,42.0,36.0,38.0,43.0,86.0,18.0,12.0,0.0,0.0,0.0,45941.0
Kansas,Marshall County,2011,"9,983",9864.0,72.0,15.0,51.0,0.0,40.0,28.0,10.0,31.0,0.0,0.0,0.0,0.0,42464.0
Kansas,Meade County,2011,"4,519",4170.0,40.0,10.0,31.0,0.0,198.0,12.0,48.0,10.0,0.0,4.0,0.0,0.0,49551.0
Kansas,Miami County,2011,"32,737",30981.0,394.0,107.0,32.0,8.0,207.0,207.0,321.0,147.0,15.0,0.0,0.0,0.0,59668.0
Kansas,Mitchell County,2011,"6,284",6144.0,48.0,44.0,25.0,0.0,61.0,18.0,17.0,3.0,0.0,5.0,0.0,0.0,45237.0
Kansas,Montgomery County,2011,"34,779",29835.0,2003.0,670.0,248.0,85.0,297.0,486.0,1603.0,31.0,12.0,98.0,15.0,0.0,40925.0
Kansas,Morris County,2011,"5,864",5750.0,5.0,104.0,19.0,0.0,14.0,0.0,22.0,0.0,1.0,18.0,4.0,0.0,44070.0
Kansas,Morton County,2011,"3,176",2851.0,54.0,49.0,49.0,0.0,209.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,44263.0
Kansas,Nemaha County,2011,"10,088",9966.0,96.0,39.0,0.0,0.0,25.0,29.0,33.0,0.0,10.0,5.0,3.0,0.0,47476.0
Kansas,Neosho County,2011,"16,447",15760.0,216.0,91.0,18.0,8.0,40.0,72.0,299.0,20.0,0.0,8.0,4.0,0.0,38883.0
Kansas,Ness County,2011,"3,118",2992.0,2.0,14.0,0.0,0.0,73.0,5.0,17.0,0.0,0.0,15.0,0.0,0.0,46417.0
Kansas,Norton County,2011,"5,656",5305.0,145.0,25.0,14.0,0.0,69.0,18.0,59.0,0.0,33.0,0.0,0.0,0.0,37656.0
Kansas,Osage County,2011,"16,341",15826.0,89.0,85.0,64.0,0.0,28.0,44.0,165.0,2.0,0.0,51.0,6.0,0.0,51878.0
Kansas,Osborne County,2011,"3,833",3804.0,9.0,6.0,11.0,19.0,7.0,3.0,10.0,0.0,1.0,8.0,0.0,0.0,36489.0
Kansas,Ottawa County,2011,"6,064",5959.0,45.0,4.0,0.0,0.0,2.0,35.0,32.0,28.0,0.0,9.0,0.0,0.0,53287.0
Kansas,Pawnee County,2011,"6,978",6234.0,377.0,30.0,0.0,0.0,120.0,18.0,133.0,0.0,2.0,19.0,9.0,0.0,43676.0
Kansas,Phillips County,2011,"5,541",5375.0,16.0,15.0,14.0,0.0,28.0,12.0,63.0,14.0,0.0,59.0,1.0,0.0,43476.0
Kansas,Pottawatomie County,2011,"22,028",20124.0,256.0,128.0,179.0,5.0,115.0,119.0,202.0,29.0,9.0,18.0,39.0,0.0,54309.0
Kansas,Pratt County,2011,"9,644",9227.0,120.0,71.0,22.0,9.0,27.0,82.0,92.0,0.0,5.0,20.0,0.0,0.0,42825.0
Kansas,Rawlins County,2011,"2,508",2504.0,5.0,0.0,0.0,0.0,18.0,6.0,15.0,2.0,0.0,7.0,8.0,0.0,40625.0
Kansas,Reno County,2011,"64,429",58752.0,2004.0,396.0,339.0,10.0,1264.0,334.0,399.0,110.0,159.0,387.0,53.0,0.0,42207.0
Kansas,Republic County,2011,"4,892",4898.0,9.0,22.0,29.0,0.0,5.0,5.0,18.0,26.0,1.0,4.0,2.0,0.0,40538.0
Kansas,Rice County,2011,"10,097",9260.0,36.0,291.0,62.0,0.0,233.0,7.0,133.0,6.0,1.0,61.0,12.0,0.0,46155.0
Kansas,Riley County,2011,"73,424",59617.0,4281.0,432.0,3090.0,157.0,514.0,601.0,428.0,351.0,48.0,478.0,252.0,0.0,41427.0
Kansas,Rooks County,2011,"5,200",5035.0,34.0,6.0,14.0,0.0,10.0,28.0,84.0,0.0,0.0,0.0,2.0,0.0,40000.0
Kansas,Rush County,2011,"3,211",3146.0,35.0,6.0,0.0,0.0,8.0,5.0,17.0,58.0,4.0,0.0,0.0,0.0,40036.0
Kansas,Russell County,2011,"6,987",6657.0,44.0,47.0,0.0,0.0,6.0,62.0,85.0,0.0,0.0,25.0,0.0,0.0,38168.0
Kansas,Saline County,2011,"55,778",49432.0,1802.0,252.0,1203.0,71.0,778.0,517.0,322.0,117.0,297.0,413.0,54.0,0.0,45635.0
Kansas,Scott County,2011,"4,889",4826.0,7.0,24.0,0.0,0.0,157.0,9.0,37.0,0.0,0.0,11.0,0.0,0.0,58453.0
Kansas,Sedgwick County,2011,"501,011",381522.0,43337.0,4056.0,19708.0,301.0,21620.0,5683.0,5961.0,2815.0,2425.0,3549.0,940.0,71.0,49451.0
Kansas,Seward County,2011,"23,128",16192.0,1000.0,215.0,713.0,0.0,4341.0,46.0,77.0,34.0,11.0,173.0,0.0,0.0,44550.0
Kansas,Shawnee County,2011,"178,948",143138.0,15406.0,2023.0,2296.0,34.0,7095.0,2408.0,1742.0,373.0,409.0,1399.0,400.0,0.0,47701.0
Kansas,Sheridan County,2011,"2,502",2518.0,13.0,7.0,0.0,0.0,10.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,46821.0
Kansas,Sherman County,2011,"6,053",5611.0,47.0,52.0,113.0,0.0,116.0,8.0,30.0,0.0,0.0,42.0,0.0,0.0,43012.0
Kansas,Smith County,2011,"3,791",3788.0,1.0,12.0,9.0,0.0,1.0,36.0,13.0,33.0,0.0,0.0,0.0,0.0,42569.0
Kansas,Stafford County,2011,"4,380",4170.0,7.0,64.0,3.0,0.0,99.0,14.0,27.0,18.0,0.0,14.0,0.0,0.0,42006.0
Kansas,Stanton County,2011,"2,213",1790.0,5.0,3.0,7.0,0.0,346.0,0.0,12.0,23.0,0.0,15.0,3.0,0.0,49152.0
Kansas,Stevens County,2011,"5,631",4202.0,74.0,9.0,42.0,92.0,1000.0,14.0,74.0,0.0,0.0,51.0,0.0,0.0,56019.0
Kansas,Sumner County,2011,"23,787",22913.0,274.0,313.0,11.0,31.0,137.0,61.0,302.0,33.0,0.0,32.0,8.0,0.0,48060.0
Kansas,Thomas County,2011,"7,941",7548.0,57.0,25.0,32.0,0.0,26.0,5.0,45.0,30.0,13.0,18.0,10.0,0.0,45125.0
Kansas,Trego County,2011,"2,954",2858.0,13.0,0.0,9.0,0.0,27.0,18.0,11.0,29.0,0.0,0.0,0.0,0.0,42009.0
Kansas,Wabaunsee County,2011,"7,038",6792.0,55.0,5.0,15.0,13.0,28.0,17.0,64.0,14.0,2.0,11.0,25.0,0.0,53292.0
Kansas,Wallace County,2011,"1,526",1467.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46128.0
Kansas,Washington County,2011,"5,820",5702.0,31.0,28.0,22.0,0.0,30.0,0.0,6.0,5.0,0.0,4.0,2.0,0.0,40469.0
Kansas,Wichita County,2011,"2,259",2199.0,0.0,0.0,23.0,0.0,0.0,11.0,4.0,6.0,0.0,0.0,0.0,0.0,50324.0
Kansas,Wilson County,2011,"9,238",9139.0,11.0,69.0,17.0,0.0,21.0,26.0,221.0,0.0,1.0,0.0,7.0,0.0,40069.0
Kansas,Woodson County,2011,"3,322",3219.0,8.0,21.0,10.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,0.0,0.0,31779.0
Kansas,Wyandotte County,2011,"158,011",94439.0,40435.0,1225.0,4130.0,20.0,12050.0,1187.0,1451.0,61.0,199.0,899.0,266.0,0.0,39812.0
Kentucky,Kentucky,2011,"4,369,821",,,,,,,,,,,,,,
Kentucky,Adair County,2011,"18,987",17555.0,678.0,7.0,45.0,0.0,141.0,156.0,0.0,31.0,0.0,0.0,0.0,0.0,31775.0
Kentucky,Allen County,2011,"20,176",19262.0,259.0,34.0,81.0,0.0,90.0,48.0,49.0,0.0,0.0,43.0,0.0,0.0,35357.0
Kentucky,Anderson County,2011,"21,564",20496.0,524.0,9.0,75.0,0.0,0.0,149.0,4.0,51.0,0.0,0.0,0.0,0.0,52447.0
Kentucky,Ballard County,2011,"8,269",7824.0,230.0,25.0,39.0,0.0,5.0,39.0,53.0,0.0,3.0,17.0,0.0,0.0,41875.0
Kentucky,Barren County,2011,"42,321",39229.0,1835.0,38.0,230.0,5.0,219.0,281.0,72.0,17.0,0.0,32.0,3.0,0.0,38616.0
Kentucky,Bath County,2011,"11,715",11197.0,171.0,5.0,0.0,0.0,128.0,94.0,10.0,0.0,0.0,0.0,0.0,0.0,28776.0
Kentucky,Bell County,2011,"28,658",27450.0,738.0,93.0,37.0,0.0,76.0,113.0,185.0,0.0,9.0,43.0,0.0,0.0,25269.0
Kentucky,Boone County,2011,"121,710",107977.0,3383.0,375.0,2415.0,0.0,1456.0,549.0,323.0,428.0,11.0,224.0,55.0,20.0,68087.0
Kentucky,Bourbon County,2011,"20,051",17996.0,1408.0,83.0,72.0,0.0,311.0,25.0,0.0,0.0,0.0,92.0,0.0,0.0,42192.0
Kentucky,Boyd County,2011,"49,407",46840.0,1320.0,80.0,202.0,8.0,213.0,346.0,220.0,77.0,17.0,16.0,29.0,0.0,38848.0
Kentucky,Boyle County,2011,"28,800",25047.0,2030.0,56.0,261.0,6.0,352.0,396.0,138.0,14.0,4.0,12.0,29.0,0.0,41035.0
Kentucky,Bracken County,2011,"8,510",8450.0,11.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,39643.0
Kentucky,Breathitt County,2011,"13,789",13822.0,128.0,15.0,24.0,17.0,0.0,6.0,13.0,14.0,0.0,9.0,14.0,0.0,22304.0
Kentucky,Breckinridge County,2011,"20,272",19129.0,559.0,16.0,18.0,0.0,133.0,105.0,47.0,0.0,0.0,9.0,13.0,0.0,38325.0
Kentucky,Bullitt County,2011,"75,195",71058.0,451.0,296.0,408.0,29.0,630.0,272.0,285.0,62.0,0.0,38.0,0.0,0.0,51857.0
Kentucky,Butler County,2011,"12,718",12283.0,36.0,283.0,11.0,0.0,39.0,0.0,7.0,0.0,0.0,77.0,10.0,0.0,32508.0
Kentucky,Caldwell County,2011,"13,027",11941.0,694.0,22.0,37.0,0.0,32.0,87.0,33.0,0.0,0.0,23.0,93.0,0.0,37078.0
Kentucky,Calloway County,2011,"37,667",34041.0,1463.0,126.0,645.0,18.0,121.0,164.0,97.0,100.0,0.0,142.0,82.0,0.0,39316.0
Kentucky,Campbell County,2011,"91,241",84550.0,2275.0,88.0,743.0,111.0,432.0,350.0,372.0,134.0,0.0,350.0,193.0,0.0,53018.0
Kentucky,Carlisle County,2011,"5,034",4927.0,66.0,60.0,0.0,0.0,0.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,35699.0
Kentucky,Carroll County,2011,"10,994",10277.0,146.0,2.0,110.0,0.0,57.0,71.0,61.0,0.0,4.0,14.0,59.0,0.0,42063.0
Kentucky,Carter County,2011,"27,627",27097.0,194.0,17.0,75.0,0.0,0.0,143.0,195.0,0.0,16.0,23.0,0.0,0.0,35637.0
Kentucky,Casey County,2011,"15,911",15725.0,44.0,24.0,0.0,0.0,1.0,108.0,33.0,0.0,0.0,4.0,0.0,0.0,27327.0
Kentucky,Christian County,2011,"73,464",52939.0,15725.0,385.0,916.0,311.0,1128.0,842.0,339.0,198.0,106.0,276.0,83.0,18.0,37958.0
Kentucky,Clark County,2011,"35,434",32880.0,1758.0,70.0,157.0,46.0,174.0,136.0,109.0,12.0,0.0,104.0,0.0,0.0,45726.0
Kentucky,Clay County,2011,"21,591",20479.0,1081.0,83.0,66.0,0.0,88.0,131.0,7.0,0.0,5.0,61.0,0.0,0.0,20206.0
Kentucky,Clinton County,2011,"10,158",9832.0,85.0,0.0,0.0,0.0,86.0,90.0,26.0,0.0,0.0,96.0,0.0,0.0,27654.0
Kentucky,Crittenden County,2011,"9,249",9088.0,58.0,18.0,0.0,0.0,0.0,70.0,11.0,22.0,0.0,64.0,0.0,0.0,32545.0
Kentucky,Cumberland County,2011,"6,870",6564.0,264.0,0.0,0.0,0.0,13.0,32.0,0.0,8.0,0.0,0.0,3.0,0.0,29528.0
Kentucky,Daviess County,2011,"97,159",88013.0,4476.0,143.0,599.0,26.0,1002.0,1088.0,275.0,178.0,14.0,193.0,55.0,0.0,44763.0
Kentucky,Edmonson County,2011,"12,229",11884.0,108.0,8.0,18.0,18.0,1.0,19.0,52.0,0.0,0.0,2.0,0.0,0.0,35217.0
Kentucky,Elliott County,2011,"7,782",7229.0,286.0,0.0,0.0,0.0,38.0,4.0,0.0,0.0,0.0,37.0,0.0,0.0,25769.0
Kentucky,Estill County,2011,"14,654",14457.0,26.0,59.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,28148.0
Kentucky,Fayette County,2011,"301,696",223665.0,41965.0,703.0,9849.0,194.0,9319.0,2985.0,1017.0,833.0,207.0,1188.0,414.0,31.0,48306.0
Kentucky,Fleming County,2011,"14,483",14006.0,119.0,19.0,0.0,0.0,28.0,58.0,82.0,0.0,13.0,40.0,11.0,0.0,31979.0
Kentucky,Floyd County,2011,"39,752",38900.0,393.0,56.0,48.0,8.0,119.0,30.0,117.0,5.0,11.0,13.0,1.0,0.0,28221.0
Kentucky,Franklin County,2011,"49,313",41483.0,5046.0,55.0,621.0,0.0,969.0,858.0,76.0,86.0,0.0,11.0,0.0,0.0,47062.0
Kentucky,Fulton County,2011,"6,747",5077.0,1611.0,18.0,63.0,0.0,0.0,59.0,3.0,5.0,0.0,0.0,0.0,0.0,34545.0
Kentucky,Gallatin County,2011,"8,619",7895.0,108.0,0.0,43.0,0.0,317.0,14.0,19.0,5.0,0.0,102.0,0.0,0.0,45400.0
Kentucky,Garrard County,2011,"16,868",16132.0,414.0,34.0,13.0,0.0,210.0,5.0,59.0,0.0,23.0,12.0,0.0,0.0,40137.0
Kentucky,Grant County,2011,"24,765",23808.0,161.0,0.0,9.0,123.0,325.0,58.0,121.0,0.0,0.0,84.0,31.0,0.0,43755.0
Kentucky,Graves County,2011,"37,613",34191.0,1478.0,32.0,134.0,36.0,460.0,407.0,304.0,43.0,0.0,3.0,0.0,0.0,35514.0
Kentucky,Grayson County,2011,"25,752",24862.0,169.0,2.0,22.0,0.0,68.0,298.0,256.0,0.0,0.0,0.0,0.0,0.0,32919.0
Kentucky,Green County,2011,"11,191",10791.0,332.0,35.0,9.0,0.0,27.0,12.0,52.0,0.0,0.0,65.0,11.0,0.0,35313.0
Kentucky,Greenup County,2011,"36,841",36021.0,222.0,54.0,160.0,0.0,62.0,112.0,193.0,43.0,2.0,51.0,54.0,0.0,41902.0
Kentucky,Hancock County,2011,"8,588",8345.0,81.0,36.0,0.0,6.0,30.0,39.0,18.0,1.0,0.0,3.0,0.0,0.0,47895.0
Kentucky,Hardin County,2011,"107,497",83609.0,12298.0,298.0,2231.0,397.0,687.0,1336.0,697.0,535.0,66.0,387.0,306.0,26.0,48743.0
Kentucky,Harlan County,2011,"29,129",28253.0,853.0,24.0,0.0,53.0,146.0,14.0,41.0,37.0,9.0,13.0,36.0,0.0,26914.0
Kentucky,Harrison County,2011,"18,689",17890.0,528.0,49.0,32.0,0.0,266.0,17.0,6.0,35.0,0.0,0.0,0.0,0.0,38690.0
Kentucky,Hart County,2011,"18,289",16934.0,1023.0,17.0,15.0,6.0,0.0,94.0,4.0,95.0,0.0,40.0,0.0,0.0,31858.0
Kentucky,Henderson County,2011,"46,334",41196.0,3587.0,146.0,124.0,0.0,309.0,391.0,78.0,180.0,0.0,84.0,0.0,0.0,41473.0
Kentucky,Henry County,2011,"15,375",14582.0,434.0,77.0,0.0,0.0,111.0,156.0,85.0,0.0,0.0,19.0,8.0,0.0,42506.0
Kentucky,Hickman County,2011,"4,783",4305.0,501.0,0.0,19.0,0.0,3.0,31.0,12.0,17.0,3.0,14.0,0.0,0.0,37535.0
Kentucky,Hopkins County,2011,"46,844",42559.0,2750.0,87.0,249.0,175.0,181.0,570.0,224.0,71.0,0.0,55.0,0.0,0.0,39187.0
Kentucky,Jackson County,2011,"13,384",13423.0,9.0,0.0,17.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,21448.0
Kentucky,Jefferson County,2011,"746,361",543367.0,150759.0,1221.0,15901.0,296.0,7937.0,7789.0,2669.0,1836.0,625.0,2074.0,1235.0,95.0,46298.0
Kentucky,Jessamine County,2011,"48,892",44924.0,1540.0,115.0,383.0,0.0,155.0,278.0,186.0,178.0,45.0,43.0,33.0,0.0,48547.0
Kentucky,Johnson County,2011,"23,417",22936.0,96.0,4.0,74.0,24.0,0.0,132.0,30.0,5.0,0.0,5.0,21.0,0.0,32421.0
