NAME,B17015_038E,state,county,year
"Brown County, Minnesota",452.0,27,15,2018
"Chippewa County, Minnesota",143.0,27,23,2018
"Clearwater County, Minnesota",90.0,27,29,2018
"Hubbard County, Minnesota",235.0,27,57,2018
"Isanti County, Minnesota",686.0,27,59,2018
"Martin County, Minnesota",358.0,27,91,2018
"Mower County, Minnesota",747.0,27,99,2018
"Pine County, Minnesota",356.0,27,115,2018
"Olmsted County, Minnesota",1701.0,27,109,2018
"Wadena County, Minnesota",239.0,27,159,2018
"Benton County, Minnesota",717.0,27,9,2018
"Freeborn County, Minnesota",451.0,27,47,2018
"McLeod County, Minnesota",530.0,27,85,2018
"Pope County, Minnesota",166.0,27,121,2018
"Stevens County, Minnesota",39.0,27,149,2018
"Swift County, Minnesota",115.0,27,151,2018
"Holmes County, Mississippi",189.0,28,51,2018
"Amite County, Mississippi",54.0,28,5,2018
"Calhoun County, Mississippi",222.0,28,13,2018
"Tishomingo County, Mississippi",172.0,28,141,2018
"Wayne County, Mississippi",114.0,28,153,2018
"Austin County, Texas",283.0,48,15,2018
"Kenedy County, Texas",0.0,48,261,2018
"Nueces County, Texas",5170.0,48,355,2018
"Colorado County, Texas",187.0,48,89,2018
"San Patricio County, Texas",972.0,48,409,2018
"Rains County, Texas",149.0,48,379,2018
"Randall County, Texas",1381.0,48,381,2018
"Real County, Texas",24.0,48,385,2018
"San Saba County, Texas",126.0,48,411,2018
"Schleicher County, Texas",0.0,48,413,2018
"Sterling County, Texas",101.0,48,431,2018
"Zavala County, Texas",49.0,48,507,2018
"Calhoun County, Texas",270.0,48,57,2018
