NAME,B19113A_001E,state,county,year,B19113B_001E,B19113C_001E,B19113D_001E,B19113E_001E,B19113F_001E,B19113G_001E,B19113H_001E
"Volusia County, Florida",54634.0,12,127,2014,35236.0,39375.0,67734.0,,34800.0,42635.0,56412.0
"Wakulla County, Florida",62348.0,12,129,2014,59274.0,,,,,41389.0,62034.0
"Walton County, Florida",59255.0,12,131,2014,29293.0,47989.0,67429.0,,30568.0,45938.0,60054.0
"Washington County, Florida",49083.0,12,133,2014,37614.0,56908.0,,,,36786.0,49510.0
"Appling County, Georgia",49252.0,13,1,2014,41463.0,,,,13935.0,,52708.0
"Atkinson County, Georgia",48580.0,13,3,2014,30493.0,,,,22750.0,11250.0,52962.0
"Bacon County, Georgia",51767.0,13,5,2014,25313.0,,42750.0,,,,53206.0
"Baker County, Georgia",72589.0,13,7,2014,48920.0,,,,,,72589.0
"Baldwin County, Georgia",66643.0,13,9,2014,27113.0,,35511.0,,4263.0,88462.0,67056.0
"Banks County, Georgia",52478.0,13,11,2014,48311.0,,36786.0,,73750.0,56607.0,52749.0
"Barrow County, Georgia",60051.0,13,13,2014,45934.0,42031.0,59844.0,,39724.0,63446.0,61390.0
"Bartow County, Georgia",59780.0,13,15,2014,39375.0,31318.0,51307.0,,35952.0,76140.0,60746.0
"Ben Hill County, Georgia",45650.0,13,17,2014,18571.0,,,,36466.0,,46488.0
"Berrien County, Georgia",44102.0,13,19,2014,23750.0,63125.0,,,13750.0,27292.0,44029.0
"Bibb County, Georgia",70062.0,13,21,2014,29212.0,,83638.0,,34569.0,66625.0,71630.0
"Bleckley County, Georgia",51775.0,13,23,2014,19588.0,,,,,,51925.0
"Brantley County, Georgia",43177.0,13,25,2014,50994.0,,,,,,43177.0
"Brooks County, Georgia",55811.0,13,27,2014,26386.0,,,,20500.0,14554.0,56622.0
"Bryan County, Georgia",75821.0,13,29,2014,65231.0,,75313.0,,38605.0,60565.0,73955.0
"Bulloch County, Georgia",60867.0,13,31,2014,32514.0,,31875.0,,27180.0,57222.0,61198.0
"Burke County, Georgia",59181.0,13,33,2014,23125.0,,,,30869.0,14861.0,59181.0
"Butts County, Georgia",65740.0,13,35,2014,42891.0,,,,2499.0,,64771.0
"Calhoun County, Georgia",59125.0,13,37,2014,27338.0,,,,,,59125.0
"Camden County, Georgia",64155.0,13,39,2014,39643.0,41042.0,70833.0,,,55469.0,63566.0
"Candler County, Georgia",44314.0,13,43,2014,23211.0,,4338.0,,70179.0,,45946.0
"Carroll County, Georgia",59538.0,13,45,2014,37409.0,27207.0,43511.0,,26500.0,18527.0,60824.0
"Catoosa County, Georgia",60893.0,13,47,2014,49000.0,56500.0,52060.0,,47368.0,54211.0,61102.0
"Charlton County, Georgia",52473.0,13,49,2014,56979.0,,,,,,52272.0
"Chatham County, Georgia",72822.0,13,51,2014,41081.0,87039.0,59097.0,36927.0,34688.0,76000.0,74534.0
"Chattahoochee County, Georgia",48961.0,13,53,2014,51638.0,,27361.0,,42917.0,40179.0,48815.0
"Chattooga County, Georgia",40779.0,13,55,2014,31895.0,,32917.0,,28947.0,40083.0,41069.0
"Cherokee County, Georgia",80834.0,13,57,2014,67701.0,22258.0,66303.0,,35270.0,55938.0,83066.0
"Clarke County, Georgia",62753.0,13,59,2014,28139.0,29844.0,49107.0,,21698.0,43558.0,74283.0
"Clay County, Georgia",47835.0,13,61,2014,21141.0,,,,,,48018.0
"Clayton County, Georgia",44688.0,13,63,2014,45917.0,41250.0,46816.0,,27284.0,42467.0,53216.0
"Clinch County, Georgia",50690.0,13,65,2014,14750.0,,,,,60000.0,50690.0
"Cobb County, Georgia",91948.0,13,67,2014,54308.0,43561.0,91308.0,69821.0,33361.0,57079.0,97603.0
"Coffee County, Georgia",45702.0,13,69,2014,32176.0,23958.0,,,30064.0,56250.0,46673.0
"Colquitt County, Georgia",44036.0,13,71,2014,22321.0,38911.0,,,32405.0,24917.0,46922.0
"Columbia County, Georgia",79967.0,13,73,2014,66132.0,,85776.0,,34868.0,71076.0,80804.0
"Cook County, Georgia",52051.0,13,75,2014,28507.0,,,,75039.0,,52801.0
"Coweta County, Georgia",76834.0,13,77,2014,41771.0,82083.0,77530.0,,43333.0,71198.0,78049.0
"Crawford County, Georgia",48369.0,13,79,2014,43077.0,,,,,80083.0,48506.0
"Crisp County, Georgia",57981.0,13,81,2014,20263.0,,23036.0,,,58194.0,59065.0
"Dade County, Georgia",56071.0,13,83,2014,,,,,,28938.0,55855.0
"Dawson County, Georgia",62640.0,13,85,2014,,,76518.0,,115045.0,58125.0,63455.0
"Decatur County, Georgia",54080.0,13,87,2014,25060.0,69205.0,,,36250.0,45500.0,54427.0
"DeKalb County, Georgia",100645.0,13,89,2014,46898.0,49896.0,58140.0,19896.0,29126.0,55700.0,110211.0
"Dodge County, Georgia",52093.0,13,91,2014,29093.0,,128550.0,,,20568.0,52569.0
"Dooly County, Georgia",50116.0,13,93,2014,28633.0,,,,37212.0,25313.0,51620.0
"Dougherty County, Georgia",65661.0,13,95,2014,29489.0,37000.0,50417.0,,17739.0,35909.0,65886.0
"Douglas County, Georgia",63455.0,13,97,2014,54331.0,,75278.0,,43647.0,46585.0,64114.0
"Early County, Georgia",58824.0,13,99,2014,24337.0,,,,,,58505.0
"Echols County, Georgia",47273.0,13,101,2014,28661.0,,,,31554.0,,50089.0
"Effingham County, Georgia",73515.0,13,103,2014,41712.0,,83147.0,,59844.0,55125.0,74142.0
"Elbert County, Georgia",49167.0,13,105,2014,31855.0,,,,58060.0,23583.0,50432.0
"Emanuel County, Georgia",45332.0,13,107,2014,27757.0,,250001.0,,6429.0,83750.0,45408.0
"Evans County, Georgia",55245.0,13,109,2014,35893.0,,,,16661.0,,55954.0
"Fannin County, Georgia",41446.0,13,111,2014,,,13424.0,,,21875.0,41698.0
"Fayette County, Georgia",95266.0,13,113,2014,88987.0,88125.0,79352.0,,79375.0,86979.0,97188.0
"Floyd County, Georgia",55104.0,13,115,2014,33658.0,22071.0,60745.0,,35577.0,65543.0,57070.0
"Forsyth County, Georgia",100047.0,13,117,2014,77672.0,120521.0,119767.0,,46402.0,69511.0,101517.0
"Franklin County, Georgia",47367.0,13,119,2014,33953.0,,24539.0,,19139.0,,47764.0
"Fulton County, Georgia",121302.0,13,121,2014,42054.0,38616.0,102618.0,133558.0,30373.0,66119.0,129482.0
"Gilmer County, Georgia",47402.0,13,123,2014,47679.0,84125.0,,,52839.0,30404.0,47613.0
"Glascock County, Georgia",50156.0,13,125,2014,57731.0,,,,,,50156.0
"Glynn County, Georgia",67345.0,13,127,2014,30273.0,,45703.0,,24456.0,68438.0,67694.0
"Gordon County, Georgia",49152.0,13,129,2014,28816.0,,60625.0,,25363.0,24871.0,51340.0
"Grady County, Georgia",47802.0,13,131,2014,23029.0,25833.0,,,16265.0,45750.0,50300.0
"Greene County, Georgia",69400.0,13,133,2014,26687.0,,49063.0,,,48850.0,70784.0
"Gwinnett County, Georgia",80845.0,13,135,2014,55828.0,57955.0,59005.0,57500.0,31971.0,59187.0,89075.0
"Habersham County, Georgia",50547.0,13,137,2014,32321.0,62717.0,50500.0,,28229.0,41538.0,52694.0
"Hall County, Georgia",61724.0,13,139,2014,42859.0,44688.0,47522.0,,35435.0,73026.0,69522.0
"Hancock County, Georgia",54250.0,13,141,2014,28217.0,,,,,,54250.0
"Haralson County, Georgia",51089.0,13,143,2014,55313.0,,29450.0,,,9412.0,51089.0
"Harris County, Georgia",85754.0,13,145,2014,45265.0,,94896.0,,138403.0,110469.0,84625.0
"Hart County, Georgia",51814.0,13,147,2014,30031.0,,,,26629.0,,52370.0
"Heard County, Georgia",51468.0,13,149,2014,49712.0,,,,,50921.0,51617.0
"Henry County, Georgia",69925.0,13,151,2014,63805.0,31875.0,64773.0,,54718.0,60357.0,70868.0
"Houston County, Georgia",73038.0,13,153,2014,47386.0,74444.0,57453.0,,38125.0,48958.0,72248.0
"Irwin County, Georgia",50294.0,13,155,2014,35909.0,,,,,,50294.0
"Jackson County, Georgia",63528.0,13,157,2014,35903.0,48000.0,84500.0,,47746.0,32442.0,64349.0
"Jasper County, Georgia",49118.0,13,159,2014,40828.0,,,,,75880.0,50870.0
"Jeff Davis County, Georgia",47057.0,13,161,2014,32563.0,,,,16972.0,,48561.0
"Jefferson County, Georgia",54694.0,13,163,2014,22339.0,,,,,,58352.0
"Jenkins County, Georgia",44943.0,13,165,2014,22642.0,,,,,,52143.0
"Johnson County, Georgia",47500.0,13,167,2014,37055.0,,,,,,47500.0
"Jones County, Georgia",67785.0,13,169,2014,49953.0,,105625.0,,,,66458.0
"Lamar County, Georgia",58839.0,13,171,2014,30652.0,,,,,158026.0,59397.0
"Lanier County, Georgia",56351.0,13,173,2014,21731.0,,,,,,56115.0
"Laurens County, Georgia",55945.0,13,175,2014,27367.0,,98250.0,,,27875.0,56202.0
"Lee County, Georgia",67331.0,13,177,2014,56495.0,,68688.0,,70125.0,61094.0,68535.0
"Liberty County, Georgia",48900.0,13,179,2014,45021.0,37404.0,63297.0,49107.0,51450.0,52337.0,49624.0
"Lincoln County, Georgia",56310.0,13,181,2014,32599.0,,,,,,56310.0
"Long County, Georgia",58329.0,13,183,2014,47829.0,,,,23462.0,87545.0,59647.0
"Lowndes County, Georgia",61163.0,13,185,2014,27497.0,49440.0,29550.0,,21149.0,53750.0,62723.0
"Lumpkin County, Georgia",58598.0,13,187,2014,,27800.0,,,,48088.0,58548.0
"McDuffie County, Georgia",58062.0,13,189,2014,25504.0,,,,,,58750.0
"McIntosh County, Georgia",65060.0,13,191,2014,52475.0,,,,,,65216.0
"Macon County, Georgia",53417.0,13,193,2014,29734.0,,56098.0,,,,54033.0
"Madison County, Georgia",54336.0,13,195,2014,36625.0,,27500.0,,50089.0,35848.0,54466.0
"Marion County, Georgia",56214.0,13,197,2014,27444.0,,,,,,56214.0
"Meriwether County, Georgia",50519.0,13,199,2014,31913.0,,,,,58125.0,49887.0
"Miller County, Georgia",52931.0,13,201,2014,19821.0,,,,,,53491.0
"Mitchell County, Georgia",48243.0,13,205,2014,31640.0,,,,26094.0,60278.0,48351.0
"Monroe County, Georgia",62273.0,13,207,2014,32917.0,,,,,21316.0,62317.0
"Montgomery County, Georgia",48847.0,13,209,2014,30556.0,,,,,,48896.0
"Morgan County, Georgia",63308.0,13,211,2014,34688.0,,,,22167.0,54773.0,63558.0
"Murray County, Georgia",42072.0,13,213,2014,16932.0,,49205.0,,53155.0,45268.0,41796.0
"Muscogee County, Georgia",65119.0,13,215,2014,38266.0,72750.0,68578.0,,39145.0,37434.0,66116.0
"Newton County, Georgia",60763.0,13,217,2014,50585.0,37700.0,63188.0,,46384.0,50393.0,62783.0
"Oconee County, Georgia",85538.0,13,219,2014,49605.0,,152948.0,,150956.0,38229.0,87173.0
"Oglethorpe County, Georgia",61292.0,13,221,2014,38417.0,,76406.0,,,25625.0,61351.0
"Paulding County, Georgia",70563.0,13,223,2014,60045.0,61433.0,63603.0,,33803.0,81042.0,71565.0
"Peach County, Georgia",69674.0,13,225,2014,35427.0,,49539.0,,28622.0,35893.0,71979.0
"Pickens County, Georgia",58216.0,13,227,2014,105234.0,,19323.0,,,55833.0,58397.0
"Pierce County, Georgia",50482.0,13,229,2014,28333.0,,,,56053.0,9325.0,50993.0
"Pike County, Georgia",63414.0,13,231,2014,44096.0,,,,,,63377.0
"Polk County, Georgia",50421.0,13,233,2014,38701.0,,39536.0,,52234.0,24385.0,51355.0
"Pulaski County, Georgia",53145.0,13,235,2014,32934.0,,,,,,54173.0
"Putnam County, Georgia",63146.0,13,237,2014,29496.0,,,,,,66005.0
"Quitman County, Georgia",32330.0,13,239,2014,37750.0,,,,,,32330.0
"Rabun County, Georgia",49253.0,13,241,2014,,,,,20787.0,28625.0,51232.0
"Randolph County, Georgia",48614.0,13,243,2014,23794.0,,,,,,48696.0
"Richmond County, Georgia",54963.0,13,245,2014,38461.0,43802.0,46563.0,,37788.0,41429.0,55382.0
"Rockdale County, Georgia",60961.0,13,247,2014,55840.0,,56176.0,,45216.0,33411.0,63349.0
"Schley County, Georgia",57857.0,13,249,2014,23359.0,,,,,,58036.0
"Screven County, Georgia",60521.0,13,251,2014,30426.0,,,,,,60521.0
"Seminole County, Georgia",52102.0,13,253,2014,26023.0,,,,,19643.0,52443.0
"Spalding County, Georgia",55721.0,13,255,2014,30150.0,79125.0,33692.0,,38750.0,22955.0,56541.0
"Stephens County, Georgia",53262.0,13,257,2014,26356.0,,,,,31518.0,53209.0
"Stewart County, Georgia",47554.0,13,259,2014,16838.0,,,,,,47772.0
"Sumter County, Georgia",62384.0,13,261,2014,28366.0,,34155.0,,18208.0,46875.0,63774.0
"Talbot County, Georgia",53359.0,13,263,2014,35729.0,,,,,,52578.0
"Taliaferro County, Georgia",45515.0,13,265,2014,25764.0,,,,,,45625.0
"Tattnall County, Georgia",51106.0,13,267,2014,25469.0,,,,24707.0,,52272.0
"Taylor County, Georgia",46078.0,13,269,2014,23478.0,,,,,,46397.0
"Telfair County, Georgia",38811.0,13,271,2014,24563.0,,,,,,39192.0
"Terrell County, Georgia",68097.0,13,273,2014,23056.0,,28750.0,,,,66429.0
"Thomas County, Georgia",54824.0,13,275,2014,26543.0,,32232.0,,4506.0,65236.0,54864.0
"Tift County, Georgia",59615.0,13,277,2014,28418.0,,51518.0,,16240.0,15833.0,60553.0
"Toombs County, Georgia",53314.0,13,279,2014,26157.0,,,,36845.0,19865.0,56539.0
"Towns County, Georgia",47759.0,13,281,2014,,,,,,,48147.0
"Treutlen County, Georgia",59321.0,13,283,2014,32847.0,,,,,,59321.0
"Troup County, Georgia",60632.0,13,285,2014,31978.0,,73413.0,,35875.0,50750.0,60217.0
"Turner County, Georgia",54821.0,13,287,2014,20000.0,,,,,,54405.0
"Twiggs County, Georgia",46109.0,13,289,2014,25054.0,,,,,,46109.0
"Union County, Georgia",49500.0,13,291,2014,,,,,,,49925.0
"Upson County, Georgia",47148.0,13,293,2014,27152.0,,,,,,47514.0
"Walker County, Georgia",50315.0,13,295,2014,39432.0,70250.0,24583.0,,34524.0,30987.0,50246.0
"Walton County, Georgia",65375.0,13,297,2014,36164.0,,82476.0,,24620.0,61227.0,65234.0
"Ware County, Georgia",46383.0,13,299,2014,32111.0,,42619.0,,41250.0,,46924.0
"Warren County, Georgia",65962.0,13,301,2014,29750.0,,,,,,65962.0
"Washington County, Georgia",65051.0,13,303,2014,27323.0,,61250.0,,,,65707.0
"Wayne County, Georgia",53019.0,13,305,2014,25714.0,,,,27719.0,36339.0,53519.0
"Webster County, Georgia",53438.0,13,307,2014,36641.0,,,,,,53438.0
"Wheeler County, Georgia",44286.0,13,309,2014,17284.0,,,,,,44286.0
"White County, Georgia",52402.0,13,311,2014,33250.0,,,,,195524.0,52788.0
"Whitfield County, Georgia",48513.0,13,313,2014,30511.0,40962.0,51454.0,,47666.0,41750.0,53657.0
"Wilcox County, Georgia",42047.0,13,315,2014,31850.0,,,,,,42047.0
"Wilkes County, Georgia",54792.0,13,317,2014,27055.0,,,,,58125.0,54167.0
"Wilkinson County, Georgia",51214.0,13,319,2014,34000.0,,,,,,52214.0
"Worth County, Georgia",53906.0,13,321,2014,28422.0,,,,,,54277.0
"Hawaii County, Hawaii",64817.0,15,1,2014,52292.0,22083.0,62487.0,47757.0,51964.0,54431.0,66193.0
"Honolulu County, Hawaii",88321.0,15,3,2014,72020.0,81250.0,90543.0,67718.0,56211.0,81437.0,90955.0
"Kalawao County, Hawaii",,15,5,2014,,,,,,,
"Kauai County, Hawaii",73489.0,15,7,2014,64609.0,73472.0,78050.0,62013.0,31250.0,73470.0,76136.0
"Maui County, Hawaii",77286.0,15,9,2014,49063.0,61250.0,85402.0,49524.0,74167.0,67726.0,79787.0
"Ada County, Idaho",69082.0,16,1,2014,41563.0,39688.0,74899.0,53646.0,35800.0,40867.0,70010.0
"Adams County, Idaho",47475.0,16,3,2014,,37000.0,,,,8529.0,47157.0
"Bannock County, Idaho",58919.0,16,5,2014,68526.0,50465.0,96875.0,,41313.0,42946.0,59907.0
"Bear Lake County, Idaho",53945.0,16,7,2014,,,,,,,52969.0
"Benewah County, Idaho",44255.0,16,9,2014,4444.0,33214.0,71250.0,,,18750.0,44471.0
"Bingham County, Idaho",59050.0,16,11,2014,,36771.0,61477.0,,44826.0,60217.0,60916.0
"Blaine County, Idaho",75849.0,16,13,2014,,,39886.0,,44361.0,250001.0,79375.0
"Boise County, Idaho",57646.0,16,15,2014,,24643.0,,,,,57563.0
"Bonner County, Idaho",51755.0,16,17,2014,,45795.0,,,,55726.0,51745.0
"Bonneville County, Idaho",60002.0,16,19,2014,51296.0,22778.0,118125.0,,33153.0,51250.0,60916.0
"Boundary County, Idaho",49150.0,16,21,2014,,50875.0,,,115288.0,237847.0,48625.0
"Butte County, Idaho",51771.0,16,23,2014,,,,,,,54079.0
"Camas County, Idaho",52750.0,16,25,2014,,,,,,,53625.0
"Canyon County, Idaho",49626.0,16,27,2014,46042.0,39509.0,56382.0,,30964.0,46161.0,53155.0
"Caribou County, Idaho",65203.0,16,29,2014,,,,,41250.0,38625.0,65473.0
"Cassia County, Idaho",53558.0,16,31,2014,,78409.0,,,41891.0,43750.0,58179.0
"Clark County, Idaho",33036.0,16,33,2014,,,,,,,46875.0
"Clearwater County, Idaho",47880.0,16,35,2014,,32000.0,,,,47232.0,47649.0
"Custer County, Idaho",54286.0,16,37,2014,,,,,,,53679.0
"Elmore County, Idaho",52768.0,16,39,2014,63173.0,51875.0,41932.0,,26216.0,34375.0,53802.0
"Franklin County, Idaho",57612.0,16,41,2014,,,,,34333.0,,58059.0
"Fremont County, Idaho",51480.0,16,43,2014,,35750.0,,,34954.0,44453.0,54951.0
"Gem County, Idaho",50838.0,16,45,2014,,,,,26512.0,43482.0,50566.0
"Gooding County, Idaho",49675.0,16,47,2014,,39844.0,,,30217.0,61438.0,52019.0
"Idaho County, Idaho",47241.0,16,49,2014,,21379.0,,,64732.0,38846.0,47352.0
"Jefferson County, Idaho",58898.0,16,51,2014,,,,,42768.0,110368.0,59914.0
"Jerome County, Idaho",48610.0,16,53,2014,,39531.0,,,26983.0,38077.0,51808.0
"Kootenai County, Idaho",58191.0,16,55,2014,7891.0,37014.0,44960.0,,33036.0,75638.0,58296.0
"Latah County, Idaho",63161.0,16,57,2014,20179.0,17109.0,51375.0,,19050.0,63854.0,63653.0
"Lemhi County, Idaho",50809.0,16,59,2014,,56875.0,,,,,50662.0
"Lewis County, Idaho",50294.0,16,61,2014,,36500.0,,,,47917.0,51397.0
"Lincoln County, Idaho",49922.0,16,63,2014,,,,,27857.0,21691.0,49914.0
"Madison County, Idaho",35470.0,16,65,2014,,,60455.0,,48010.0,22321.0,37119.0
"Autauga County, Alabama",69519.0,1,1,2014,37850.0,24125.0,84716.0,,,64875.0,69611.0
"Baldwin County, Alabama",65121.0,1,3,2014,31632.0,92955.0,47054.0,,65946.0,43523.0,65622.0
"Barbour County, Alabama",58636.0,1,5,2014,31890.0,,39830.0,,18396.0,13550.0,58608.0
"Bibb County, Alabama",46061.0,1,7,2014,23598.0,20724.0,,,,,46781.0
"Blount County, Alabama",52621.0,1,9,2014,30133.0,61852.0,30250.0,,28594.0,37431.0,55720.0
"Bullock County, Alabama",70199.0,1,11,2014,38036.0,,,,,,70199.0
"Butler County, Alabama",53990.0,1,13,2014,25877.0,,,,,63036.0,52933.0
"Calhoun County, Alabama",55933.0,1,15,2014,31426.0,51771.0,78750.0,,41019.0,34423.0,56445.0
"Chambers County, Alabama",54281.0,1,17,2014,26458.0,,66667.0,,,43571.0,54461.0
"Cherokee County, Alabama",46546.0,1,19,2014,34867.0,153235.0,11641.0,,,46094.0,46822.0
"Chilton County, Alabama",53317.0,1,21,2014,36607.0,64318.0,,,27617.0,29792.0,54087.0
"Choctaw County, Alabama",63036.0,1,23,2014,33382.0,,,,,,62857.0
"Clarke County, Alabama",58097.0,1,25,2014,29727.0,,,,,,58563.0
"Clay County, Alabama",48811.0,1,27,2014,29875.0,13214.0,,,,,49741.0
"Cleburne County, Alabama",47465.0,1,29,2014,32226.0,30893.0,,,,6875.0,47549.0
"Coffee County, Alabama",64904.0,1,31,2014,32755.0,49219.0,47139.0,,38036.0,54750.0,67032.0
"Colbert County, Alabama",53642.0,1,33,2014,37327.0,195208.0,180938.0,,28852.0,22337.0,53670.0
"Conecuh County, Alabama",44713.0,1,35,2014,19712.0,,,,,33352.0,44856.0
"Coosa County, Alabama",48138.0,1,37,2014,26071.0,,,,,,48032.0
"Covington County, Alabama",48670.0,1,39,2014,25523.0,37614.0,33702.0,,,62353.0,48543.0
"Crenshaw County, Alabama",53395.0,1,41,2014,38505.0,56125.0,48190.0,,,,53342.0
"Cullman County, Alabama",48921.0,1,43,2014,32125.0,26905.0,45962.0,,43958.0,25921.0,49541.0
"Dale County, Alabama",60469.0,1,45,2014,35117.0,42917.0,86442.0,,31500.0,39773.0,61522.0
"Dallas County, Alabama",62406.0,1,47,2014,26554.0,,,,,21912.0,62578.0
"DeKalb County, Alabama",47338.0,1,49,2014,31711.0,35984.0,36250.0,,13385.0,44891.0,48797.0
"Elmore County, Alabama",70660.0,1,51,2014,35161.0,48421.0,74605.0,,55368.0,48947.0,71141.0
"Escambia County, Alabama",47203.0,1,53,2014,22594.0,35288.0,,,,31466.0,47099.0
"Etowah County, Alabama",52252.0,1,55,2014,32500.0,46250.0,130341.0,,24167.0,29712.0,52625.0
"Fayette County, Alabama",46337.0,1,57,2014,26591.0,,,,,42656.0,46502.0
"Franklin County, Alabama",46667.0,1,59,2014,32039.0,,,,31615.0,26667.0,48197.0
"Geneva County, Alabama",48737.0,1,61,2014,25433.0,48750.0,,,2499.0,22083.0,48918.0
"Greene County, Alabama",56705.0,1,63,2014,24900.0,,,,,,56705.0
"Hale County, Alabama",58567.0,1,65,2014,27040.0,,,,,,58567.0
"Henry County, Alabama",64331.0,1,67,2014,41859.0,,,,,31125.0,64399.0
"Houston County, Alabama",62491.0,1,69,2014,28997.0,35288.0,40000.0,,49219.0,42578.0,63130.0
"Jackson County, Alabama",46524.0,1,71,2014,27321.0,46279.0,72500.0,54000.0,22130.0,40000.0,46768.0
"Jefferson County, Alabama",78628.0,1,73,2014,38970.0,41250.0,75102.0,165889.0,30241.0,68491.0,79828.0
"Lamar County, Alabama",42218.0,1,75,2014,28750.0,,,,,,43351.0
"Lauderdale County, Alabama",57726.0,1,77,2014,32384.0,24417.0,88508.0,,23393.0,55089.0,57873.0
"Lawrence County, Alabama",49959.0,1,79,2014,39766.0,71250.0,,,,75923.0,50750.0
"Lee County, Alabama",72561.0,1,81,2014,38295.0,14815.0,54807.0,,35227.0,42404.0,72858.0
"Limestone County, Alabama",63928.0,1,83,2014,43068.0,47277.0,68938.0,,30341.0,83029.0,65645.0
"Lowndes County, Alabama",68750.0,1,85,2014,27741.0,,,,,,72727.0
"Macon County, Alabama",49597.0,1,87,2014,38860.0,23646.0,,,83426.0,83958.0,49153.0
"Madison County, Alabama",86216.0,1,89,2014,45333.0,54338.0,82423.0,150396.0,36733.0,68600.0,87077.0
"Marengo County, Alabama",64954.0,1,91,2014,30974.0,,,,,,62269.0
"Marion County, Alabama",42873.0,1,93,2014,27844.0,,,,,30625.0,43299.0
"Marshall County, Alabama",49898.0,1,95,2014,30250.0,20208.0,55179.0,,22163.0,48281.0,51675.0
"Mobile County, Alabama",64292.0,1,97,2014,33977.0,55750.0,51332.0,,24895.0,47779.0,64462.0
"Monroe County, Alabama",47545.0,1,99,2014,24208.0,26250.0,26970.0,,,33958.0,47795.0
"Montgomery County, Alabama",84702.0,1,101,2014,39458.0,85993.0,76458.0,,22500.0,46833.0,86126.0
"Morgan County, Alabama",60051.0,1,103,2014,30883.0,101080.0,79205.0,,41750.0,43724.0,61602.0
"Perry County, Alabama",56635.0,1,105,2014,24823.0,,,,,,56635.0
"Pickens County, Alabama",52676.0,1,107,2014,23892.0,,,,,18333.0,52821.0
"Pike County, Alabama",56620.0,1,109,2014,28500.0,39000.0,67383.0,,,42875.0,56926.0
"Randolph County, Alabama",47761.0,1,111,2014,29635.0,,,,,7167.0,48157.0
"Russell County, Alabama",51138.0,1,113,2014,34487.0,,41458.0,110125.0,60785.0,40167.0,50843.0
"St. Clair County, Alabama",61145.0,1,115,2014,44550.0,70925.0,32125.0,,42417.0,85347.0,61401.0
"Shelby County, Alabama",87817.0,1,117,2014,64125.0,84500.0,80391.0,,30262.0,76250.0,88529.0
"Sumter County, Alabama",73563.0,1,119,2014,23207.0,,,,,,73563.0
"Talladega County, Alabama",49005.0,1,121,2014,31313.0,38750.0,,,12375.0,42689.0,49353.0
"Tallapoosa County, Alabama",57201.0,1,123,2014,27000.0,10735.0,,,30530.0,27386.0,57788.0
"Tuscaloosa County, Alabama",72439.0,1,125,2014,36232.0,57571.0,94063.0,,65446.0,35313.0,73149.0
"Walker County, Alabama",46515.0,1,127,2014,30409.0,21750.0,19943.0,,48618.0,48077.0,46472.0
"Washington County, Alabama",55232.0,1,129,2014,44792.0,46118.0,,,,,55205.0
